Formula for Index,Index,conceptId,Primary Source,conceptId,Secondary Source,conceptId,Current Source Question,V2 Source Question,V1 Source Question,GridID/Source Question Name,"Deprecated, New, or Revised","Date Deprecated, New, or Revised Variable Pushed to Prod",conceptId,Current Question Text,V2 Question Text,V1 Question Text,Variable Label,Variable Name,Connect Value for Select all that apply questions - Surveys Only,Variable Type,Variable Length,conceptId,Current Format/Value,R0 Format/Value,Required,PII,Notes,Derivation Notes,Dictionary,State Attribute,Default Variable,Date added or modified,GCP Document/Table,Stub Record Variable to be Retained,Question Type,IMS Review Notes
6040,6040,129084651,Survey,716117817,Where You Live and Work,680046149,Address 4- What is the full street address of the place you lived before? Please only include addresses where you have lived for at least two years.,,,HOMEADD1_4,,,563832508,3-Previous Full Street name,,,Full Street name,SrvLAW_FullSt3_v1r0,FULLST3,Char,70,,,,No,Yes,,,,,,,,,,
6041,6041,129084651,Survey,716117817,Where You Live and Work,680046149,Address 4- What is the full street address of the place you lived before? Please only include addresses where you have lived for at least two years.,,,HOMEADD1_4,,,817839081,"3-Previous Apartment, suite, unit, building, etc.",,,"Apartment, suite, unit, building, etc.",SrvLAW_Apt3_v1r0,APT3,Char,70,,,,No,Yes,,,,,,,,,,
6042,6042,129084651,Survey,716117817,Where You Live and Work,680046149,Address 4- What is the full street address of the place you lived before? Please only include addresses where you have lived for at least two years.,,,HOMEADD1_4,,,930511603,3-Previous City,,,City,SrvLAW_City3_v1r0,CITY3,Char,45,,,,No,Yes,,,,,,,,,,
6043,6043,129084651,Survey,716117817,Where You Live and Work,680046149,Address 4- What is the full street address of the place you lived before? Please only include addresses where you have lived for at least two years.,,,HOMEADD1_4,,,756548442,3-Previous State/Province,,,State/Province,SrvLAW_State3_v1r0,ST3,Char,48,,,,No,Yes,,,,,,,,,,
6044,6044,129084651,Survey,716117817,Where You Live and Work,680046149,Address 4- What is the full street address of the place you lived before? Please only include addresses where you have lived for at least two years.,,,HOMEADD1_4,,,455968200,3-Previous Zip code,,,Zip code,SrvLAW_Zip3_v1r0,ZIP3,Char,8,,,,No,Yes,,,,,,7/25/22,,,,
6045,6045,129084651,Survey,716117817,Where You Live and Work,680046149,Address 4- What is the full street address of the place you lived before? Please only include addresses where you have lived for at least two years.,,,HOMEADD1_4,,,728704613,3-Previous Country,,,Country,SrvLAW_Country3_v1r0,COUNTRY3,Char,300,,,,No,Yes,,,,,,,,,,
6046,6046,129084651,Survey,716117817,Where You Live and Work,879180101,Address 4-Please provide the following information: - SOURCE,,Address 4-Please provide the following information:,HOMEADD2_4_SRC,Revised,,931999203,3-Previous City - Follow-up,,,City,SrvLAW_City3FollowUp_v1r0,CITY3_FOLLOWUP,Char,45,,,,No,Yes,,,,,,3/3/2022; 12/11/2024,,,,Unharmonized source Q and question text.
6047,6047,129084651,Survey,716117817,Where You Live and Work,879180101,Address 4-Please provide the following information: - SOURCE,,Address 4-Please provide the following information:,HOMEADD2_4_SRC,Revised,,486511102,3-Previous State/Province - Follow-up,,,State/Province,SrvLAW_State3FollowUp_v1r0,ST3_FOLLOWUP,Char,48,,,,No,Yes,,,,,,3/3/2022; 12/11/2024,,,,Unharmonized source Q and question text.
6048,6048,129084651,Survey,716117817,Where You Live and Work,879180101,Address 4-Please provide the following information: - SOURCE,,Address 4-Please provide the following information:,HOMEADD2_4_SRC,Revised,,267027102,3-Previous Zip code - Follow-up,,,Zip code,SrvLAW_Zip3FollowUp_v1r0,ZIP3_FOLLOWUP,Char,8,,,,No,Yes,,,,,,7/25/2022; 12/11/2024,,,,Unharmonized source Q and question text.
6049,6049,129084651,Survey,716117817,Where You Live and Work,879180101,Address 4-Please provide the following information: - SOURCE,,Address 4-Please provide the following information:,HOMEADD2_4_SRC,Revised,,734345879,3-Previous Country - Follow-up,,,Country,SrvLAW_Country3FU_v1r0,COUNTRY3_FOLLOWUP,Char,300,,,,No,Yes,,,,,,3/3/2022; 12/11/2024,,,,Unharmonized source Q and question text.
6050,6050,129084651,Survey,716117817,Where You Live and Work,879180101,Address 4-Please provide the following information: - SOURCE,,Address 4-Please provide the following information:,HOMEADD2_4_SRC,Revised,,621867612,Address 4-Please provide the following information:,,Question text diverged from source question,Do Not Know 3-Previous,SrvLAW_Prev3DontKnow_v2r0,HOMEADD2_4,Num,2,178420302,77 = Unavailable/Unknown,,No,No,,,,,,3/10/2022; 12/11/2024,,,,Unharmonized source Q and question text and versioned up variable name.
6051,6051,129084651,Survey,716117817,Where You Live and Work,746604821,Address 4-Please provide the cross streets of the intersection closest to this address: - SOURCE,,Address 4-Please provide the cross streets of the intersection closest to this address:,HOMEADD3_4_SRC,Revised,,423713680,3-Previous Full Street name #1,,,Full Street name #1,SrvLAW_StrName4_v1r0,STRNAME4,Char,70,,,,No,Yes,,,,,,3/3/2022; 12/11/2024,,,,Unharmonized source Q and question text.
6052,6052,129084651,Survey,716117817,Where You Live and Work,746604821,Address 4-Please provide the cross streets of the intersection closest to this address: - SOURCE,,Address 4-Please provide the cross streets of the intersection closest to this address:,HOMEADD3_4_SRC,Revised,,555767576,3-Previous Full Street name #2,,,Full Street name #2,SrvLAW_StrtName4_v1r0,STRTNAME4,Char,70,,,,No,Yes,,,,,,3/3/2022; 12/11/2024,,,,Unharmonized source Q and question text.
6053,6053,129084651,Survey,716117817,Where You Live and Work,746604821,Address 4-Please provide the cross streets of the intersection closest to this address: - SOURCE,,Address 4-Please provide the cross streets of the intersection closest to this address:,HOMEADD3_4_SRC,Revised,,280830751,Address 4-Please provide the cross streets of the intersection closest to this address:,,Question text diverged from source question,Do Not Know 3-Previous Cross,SrvLAW_Prev3CrDontKnow_v2r0,HOMEADD3_4,Num,2,178420302,77 = Unavailable/Unknown,,No,No,,,,,,3/10/2022; 12/11/2024,,,,Unharmonized source Q and question text and versioned up variable name.
6054,6054,129084651,Survey,716117817,Where You Live and Work,,,,,,Revised,,983592172,"3 - Previous Review 4 - Within the past 20 years (that is, since [insert number calculated from CURRENT YEAR - 20]), have you lived anywhere else for at least two years ?",,"3-Previous Review 4- Within the past 20 years, have you lived anywhere else for at least two years ?",Lived anywhere else at least two years,SrvLAW_HomeAddOth4_v2r0,HOMEADDOTH4,Num,2,104430631,0 = No,,No,No,,,,,,10/8/24,,,,Updated question text to display 20-yr calculation.
6055,6055,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
6056,6056,129084651,Survey,716117817,Where You Live and Work,,,,,,New,,294308065,Please review the list below and tell us if it includes all of the addresses where you have lived for at least two years in the last 20 years. Address 4,,,Home address summary,SrvLAW_HomeAddSum_4_v1r0,HOMEADDSUM_4,Num,2,580377720,"0 = Yes, this list is complete",,No,No,,,,No,No,11/2/22,,,Optional Multiple Choice,Added CID in column T and changed current format value for response
6057,6057,,,,,,,,,,,,,,,,,,,,,270752953,"1 = No, I want to enter another address",,,,,,,,,,,,,Added CID in column T and changed current format value for response
6058,6058,129084651,Survey,716117817,Where You Live and Work,274189667,Address 5- What is the full street address of the place you lived before? Please only include addresses where you have lived for at least two years.,,,HOMEADD1_5,,,838725845,4-Previous Street number,,,Street number,SrvLAW_StNum4_v1r0,STNUM4,Char,6,,,,No,Yes,Range check min=0 max=999999,,,,,8/29/23,,,,Added range check to Notes
6059,6059,129084651,Survey,716117817,Where You Live and Work,274189667,Address 5- What is the full street address of the place you lived before? Please only include addresses where you have lived for at least two years.,,,HOMEADD1_5,,,565515774,4-Previous Full Street name,,,Full Street name,SrvLAW_FullSt4_v1r0,FULLST4,Char,70,,,,No,Yes,,,,,,,,,,
6060,6060,129084651,Survey,716117817,Where You Live and Work,274189667,Address 5- What is the full street address of the place you lived before? Please only include addresses where you have lived for at least two years.,,,HOMEADD1_5,,,848348504,"4-Previous Apartment, suite, unit, building, etc.",,,"Apartment, suite, unit, building, etc.",SrvLAW_Apt4_v1r0,APT4,Char,70,,,,No,Yes,,,,,,,,,,
6061,6061,129084651,Survey,716117817,Where You Live and Work,274189667,Address 5- What is the full street address of the place you lived before? Please only include addresses where you have lived for at least two years.,,,HOMEADD1_5,,,742177990,4-Previous City,,,City,SrvLAW_City4_v1r0,CITY4,Char,45,,,,No,Yes,,,,,,,,,,
6062,6062,129084651,Survey,716117817,Where You Live and Work,274189667,Address 5- What is the full street address of the place you lived before? Please only include addresses where you have lived for at least two years.,,,HOMEADD1_5,,,843508307,4-Previous State/Province,,,State/Province,SrvLAW_St4_v1r0,ST4,Char,48,,,,No,Yes,,,,,,,,,,
6063,6063,129084651,Survey,716117817,Where You Live and Work,274189667,Address 5- What is the full street address of the place you lived before? Please only include addresses where you have lived for at least two years.,,,HOMEADD1_5,,,554901696,4-Previous Zip code,,,Zip code,SrvLAW_Zip4_v1r0,ZIP4,Char,8,,,,No,Yes,,,,,,7/25/22,,,,
6064,6064,129084651,Survey,716117817,Where You Live and Work,274189667,Address 5- What is the full street address of the place you lived before? Please only include addresses where you have lived for at least two years.,,,HOMEADD1_5,,,819429013,4-Previous Country,,,Country,SrvLAW_Country4_v1r0,COUNTRY4,Char,300,,,,No,Yes,,,,,,,,,,
6065,6065,129084651,Survey,716117817,Where You Live and Work,212343294,Address 5-Please provide the following information: - SOURCE,,Address 5-Please provide the following information:,HOMEADD2_5_SRC,Revised,,445867902,4-Previous City - Follow-up,,,City,SrvLAW_City4FollowUp_v1r0,CITY4_FOLLOWUP,Char,45,,,,No,Yes,,,,,,3/3/2022; 12/11/2024,,,,Unharmonized source Q and question text.
6066,6066,129084651,Survey,716117817,Where You Live and Work,212343294,Address 5-Please provide the following information: - SOURCE,,Address 5-Please provide the following information:,HOMEADD2_5_SRC,Revised,,348049244,4-Previous State/Province - Follow-up,,,State/Province,SrvLAW_St4FollowUp_v1r0,ST4_FOLLOWUP,Char,48,,,,No,Yes,,,,,,3/3/2022; 12/11/2024,,,,Unharmonized source Q and question text.
6067,6067,129084651,Survey,716117817,Where You Live and Work,212343294,Address 5-Please provide the following information: - SOURCE,,Address 5-Please provide the following information:,HOMEADD2_5_SRC,Revised,,684217044,4-Previous Zip code - Follow-up,,,Zip code,SrvLAW_Zip4FollowUp_v1r0,ZIP4_FOLLOWUP,Char,8,,,,No,Yes,,,,,,7/25/2022; 12/11/2024,,,,Unharmonized source Q and question text.
6068,6068,129084651,Survey,716117817,Where You Live and Work,212343294,Address 5-Please provide the following information: - SOURCE,,Address 5-Please provide the following information:,HOMEADD2_5_SRC,Revised,,600319581,4-Previous Country - Follow-up,,,Country,SrvLAW_Country4FU_v1r0,COUNTRY4_FOLLOWUP,Char,300,,,,No,Yes,,,,,,3/3/2022; 12/11/2024,,,,Unharmonized source Q and question text.
6069,6069,129084651,Survey,716117817,Where You Live and Work,212343294,Address 5-Please provide the following information: - SOURCE,,Address 5-Please provide the following information:,HOMEADD2_5_SRC,Revised,,899532679,Address 5-Please provide the following information:,,Question text diverged from source question,Do Not Know 4-Previous,SrvLAW_Prev4DontKnow_v2r0,HOMEADD2_5,Num,2,178420302,77 = Unavailable/Unknown,,No,No,,,,,,3/10/2022; 12/11/2024,,,,Unharmonized source Q and question text and versioned up variable name.
6070,6070,129084651,Survey,716117817,Where You Live and Work,298296694,Address 5-Please provide the cross streets of the intersection closest to this address: - SOURCE,,Address 5-Please provide the cross streets of the intersection closest to this address:,HOMEADD3_5_SRC,Revised,,915527263,4-Previous Full Street name #1,,,Full Street name #1,SrvLAW_StrName5_v1r0,STRNAME5,Char,70,,,,No,Yes,,,,,,3/3/2022; 12/11/2024,,,,Unharmonized source Q and question text.
6071,6071,129084651,Survey,716117817,Where You Live and Work,298296694,Address 5-Please provide the cross streets of the intersection closest to this address: - SOURCE,,Address 5-Please provide the cross streets of the intersection closest to this address:,HOMEADD3_5_SRC,Revised,,325919807,4-Previous Full Street name #2,,,Full Street name #2,SrvLAW_StrtName5_v1r0,STRTNAME5,Char,70,,,,No,Yes,,,,,,3/3/2022; 12/11/2024,,,,Unharmonized source Q and question text.
6072,6072,129084651,Survey,716117817,Where You Live and Work,298296694,Address 5-Please provide the cross streets of the intersection closest to this address: - SOURCE,,Address 5-Please provide the cross streets of the intersection closest to this address:,HOMEADD3_5_SRC,Revised,,725572213,Address 5-Please provide the cross streets of the intersection closest to this address:,,Question text diverged from source question,Do Not Know 4-Previous Cross,SrvLAW_Prev4CrDontKnow_v2r0,HOMEADD3_5,Num,2,178420302,77 = Unavailable/Unknown,,No,No,,,,,,3/10/2022; 12/11/2024,,,,Unharmonized source Q and question text and versioned up variable name.
6073,6073,129084651,Survey,716117817,Where You Live and Work,,,,,,Revised,,776406200,"4 - Previous Review 5 - Within the past 20 years (that is, since [insert number calculated from CURRENT YEAR - 20]), have you lived anywhere else for at least two years ?",,"4-Previous Review 5- Within the past 20 years, have you lived anywhere else for at least two years ?",Lived anywhere else at least two years,SrvLAW_HomeAddOth5_v2r0,HOMEADDOTH5,Num,2,104430631,0 = No,,No,No,,,,,,10/8/24,,,,Updated question text to display 20-yr calculation.
6074,6074,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
6075,6075,129084651,Survey,716117817,Where You Live and Work,,,,,,New,,385583361,Please review the list below and tell us if it includes all of the addresses where you have lived for at least two years in the last 20 years. Address 5,,,Home address summary,SrvLAW_HomeAddSum_5_v1r0,HOMEADDSUM_5,Num,2,580377720,"0 = Yes, this list is complete",,No,No,,,,No,No,11/2/22,,,Optional Multiple Choice,Added CID in column T and changed current format value for response
6076,6076,,,,,,,,,,,,,,,,,,,,,270752953,"1 = No, I want to enter another address",,,,,,,,,,,,,Added CID in column T and changed current format value for response
6077,6077,129084651,Survey,716117817,Where You Live and Work,113930886,Address 6- What is the full street address of the place you lived before? Please only include addresses where you have lived for at least two years.,,,HOMEADD1_6,,,306805272,5-Previous Street number,,,Street number,SrvLAW_StNum5_v1r0,STNUM5,Char,6,,,,No,Yes,Range check min=0 max=999999,,,,,8/29/23,,,,Added range check to Notes
6078,6078,129084651,Survey,716117817,Where You Live and Work,113930886,Address 6- What is the full street address of the place you lived before? Please only include addresses where you have lived for at least two years.,,,HOMEADD1_6,,,819844467,5-Previous Full Street name,,,Full Street name,SrvLAW_FullSt5_v1r0,FULLST5,Char,70,,,,No,Yes,,,,,,,,,,
6079,6079,129084651,Survey,716117817,Where You Live and Work,113930886,Address 6- What is the full street address of the place you lived before? Please only include addresses where you have lived for at least two years.,,,HOMEADD1_6,,,164233037,"5-Previous Apartment, suite, unit, building, etc.",,,"Apartment, suite, unit, building, etc.",SrvLAW_Apt5_v1r0,APT5,Char,70,,,,No,Yes,,,,,,,,,,
6080,6080,129084651,Survey,716117817,Where You Live and Work,113930886,Address 6- What is the full street address of the place you lived before? Please only include addresses where you have lived for at least two years.,,,HOMEADD1_6,,,418702418,5-Previous City,,,City,SrvLAW_City5_v1r0,CITY5,Char,45,,,,No,Yes,,,,,,,,,,
6081,6081,129084651,Survey,716117817,Where You Live and Work,113930886,Address 6- What is the full street address of the place you lived before? Please only include addresses where you have lived for at least two years.,,,HOMEADD1_6,,,101219440,5-Previous State/Province,,,State/Province,SrvLAW_State5_v1r0,ST5,Char,48,,,,No,Yes,,,,,,,,,,
6082,6082,129084651,Survey,716117817,Where You Live and Work,113930886,Address 6- What is the full street address of the place you lived before? Please only include addresses where you have lived for at least two years.,,,HOMEADD1_6,,,127963610,5-Previous Zip code,,,Zip code,SrvLAW_Zip5_v1r0,ZIP5,Char,8,,,,No,Yes,,,,,,7/25/22,,,,
6083,6083,129084651,Survey,716117817,Where You Live and Work,113930886,Address 6- What is the full street address of the place you lived before? Please only include addresses where you have lived for at least two years.,,,HOMEADD1_6,,,882731998,5-Previous Country,,,Country,SrvLAW_Country5_v1r0,COUNTRY5,Char,300,,,,No,Yes,,,,,,,,,,
6084,6084,129084651,Survey,716117817,Where You Live and Work,255474241,Address 6-Please provide the following information: - SOURCE,,Address 6-Please provide the following information:,HOMEADD2_6_SRC,Revised,,218334768,5-Previous City - Follow-up,,,City,SrvLAW_City5FollowUp_v1r0,CITY5_FOLLOWUP,Char,45,,,,No,Yes,,,,,,3/3/2022; 12/11/2024,,,,Unharmonized source Q and question text.
6085,6085,129084651,Survey,716117817,Where You Live and Work,255474241,Address 6-Please provide the following information: - SOURCE,,Address 6-Please provide the following information:,HOMEADD2_6_SRC,Revised,,394294282,5-Previous State/Province - Follow-up,,,State/Province,SrvLAW_State5FollowUp_v1r0,ST5_FOLLOWUP,Char,48,,,,No,Yes,,,,,,3/3/2022; 12/11/2024,,,,Unharmonized source Q and question text.
6086,6086,129084651,Survey,716117817,Where You Live and Work,255474241,Address 6-Please provide the following information: - SOURCE,,Address 6-Please provide the following information:,HOMEADD2_6_SRC,Revised,,803526907,5-Previous Zip code - Follow-up,,,Zip code,SrvLAW_Zip5FollowUp_v1r0,ZIP5_FOLLOWUP,Char,8,,,,No,Yes,,,,,,7/25/2022; 12/11/2024,,,,Unharmonized source Q and question text.
6087,6087,129084651,Survey,716117817,Where You Live and Work,255474241,Address 6-Please provide the following information: - SOURCE,,Address 6-Please provide the following information:,HOMEADD2_6_SRC,Revised,,941168091,5-Previous Country - Follow-up,,,Country,SrvLAW_Country5FU_v1r0,COUNTRY5_FOLLOWUP,Char,300,,,,No,Yes,,,,,,3/3/2022; 12/11/2024,,,,Unharmonized source Q and question text.
6088,6088,129084651,Survey,716117817,Where You Live and Work,255474241,Address 6-Please provide the following information: - SOURCE,,Address 6-Please provide the following information:,HOMEADD2_6_SRC,Revised,,889947344,Address 6-Please provide the following information:,,Question text diverged from source question,Do Not Know 5-Previous,SrvLAW_Prev5DontKnow_v1r0,HOMEADD2_6,Num,2,178420302,77 = Unavailable/Unknown,,No,No,,,,,,3/10/2022; 12/11/2024,,,,Unharmonized source Q and question text and versioned up variable name.
6089,6089,129084651,Survey,716117817,Where You Live and Work,205492848,Address 6-Please provide the cross streets of the intersection closest to this address: - SOURCE,,Address 6-Please provide the cross streets of the intersection closest to this address:,HOMEADD3_6_SRC,Revised,,756458580,5-Previous Full Street name #1,,,Full Street name #1,SrvLAW_StrName6_v1r0,STRNAME6,Char,70,,,,No,Yes,,,,,,3/3/2022; 12/11/2024,,,,Unharmonized source Q and question text.
6090,6090,129084651,Survey,716117817,Where You Live and Work,205492848,Address 6-Please provide the cross streets of the intersection closest to this address: - SOURCE,,Address 6-Please provide the cross streets of the intersection closest to this address:,HOMEADD3_6_SRC,Revised,,481599610,5-Previous Full Street name #2,,,Full Street name #2,SrvLAW_StrtName6_v1r0,STRTNAME6,Char,70,,,,No,Yes,,,,,,3/3/2022; 12/11/2024,,,,Unharmonized source Q and question text.
6091,6091,129084651,Survey,716117817,Where You Live and Work,205492848,Address 6-Please provide the cross streets of the intersection closest to this address: - SOURCE,,Address 6-Please provide the cross streets of the intersection closest to this address:,HOMEADD3_6_SRC,Revised,,247633332,Address 6-Please provide the cross streets of the intersection closest to this address:,,Question text diverged from source question,Do Not Know 5-Previous Cross,SrvLAW_Prev5CrDontKnow_v1r0,HOMEADD3_6,Num,2,178420302,77 = Unavailable/Unknown,,No,No,,,,,,3/10/2022; 12/11/2024,,,,Unharmonized source Q and question text and versioned up variable name.
6092,6092,129084651,Survey,716117817,Where You Live and Work,,,,,,Revised,,135207939,"5 - Previous Review 6 - Within the past 20 years (that is, since [insert number calculated from CURRENT YEAR - 20]), have you lived anywhere else for at least two years ?",,"5-Previous Review 6- Within the past 20 years, have you lived anywhere else for at least two years ?",Lived anywhere else at least two years,SrvLAW_HomeAddOth6_v2r0,HOMEADDOTH6,Num,2,104430631,0 = No,,No,No,,,,,,10/8/24,,,,Updated question text to display 20-yr calculation.
6093,6093,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
6094,6094,129084651,Survey,716117817,Where You Live and Work,,,,,,New,,768802173,Please review the list below and tell us if it includes all of the addresses where you have lived for at least two years in the last 20 years. Address 6,,,Home address summary,SrvLAW_HomeAddSum_6_v1r0,HOMEADDSUM_6,Num,2,580377720,"0 = Yes, this list is complete",,No,No,,,,No,No,11/2/22,,,Optional Multiple Choice,Added CID in column T and changed current format value for response
6095,6095,,,,,,,,,,,,,,,,,,,,,270752953,"1 = No, I want to enter another address",,,,,,,,,,,,,Added CID in column T and changed current format value for response
6096,6096,129084651,Survey,716117817,Where You Live and Work,809728747,Address 7- What is the full street address of the place you lived before? Please only include addresses where you have lived for at least two years.,,,HOMEADD1_7,,,351559015,6-Previous Street number,,,Street number,SrvLAW_StNum6_v1r0,STNUM6,Char,6,,,,No,Yes,Range check min=0 max=999999,,,,,8/29/23,,,,Added range check to Notes
6097,6097,129084651,Survey,716117817,Where You Live and Work,809728747,Address 7- What is the full street address of the place you lived before? Please only include addresses where you have lived for at least two years.,,,HOMEADD1_7,,,903490632,6-Previous Full Street name,,,Full Street name,SrvLAW_FullSt6_v1r0,FULLST6,Char,70,,,,No,Yes,,,,,,,,,,
6098,6098,129084651,Survey,716117817,Where You Live and Work,809728747,Address 7- What is the full street address of the place you lived before? Please only include addresses where you have lived for at least two years.,,,HOMEADD1_7,,,906119853,"6-Previous Apartment, suite, unit, building, etc.",,,"Apartment, suite, unit, building, etc.",SrvLAW_Apt6_v1r0,APT6,Char,70,,,,No,Yes,,,,,,,,,,
6099,6099,129084651,Survey,716117817,Where You Live and Work,809728747,Address 7- What is the full street address of the place you lived before? Please only include addresses where you have lived for at least two years.,,,HOMEADD1_7,,,703944664,6-Previous City,,,City,SrvLAW_City6_v1r0,CITY6,Char,45,,,,No,Yes,,,,,,,,,,
6100,6100,129084651,Survey,716117817,Where You Live and Work,809728747,Address 7- What is the full street address of the place you lived before? Please only include addresses where you have lived for at least two years.,,,HOMEADD1_7,,,390463636,6-Previous State/Province,,,State/Province,SrvLAW_State6_v1r0,ST6,Char,48,,,,No,Yes,,,,,,,,,,
6101,6101,129084651,Survey,716117817,Where You Live and Work,809728747,Address 7- What is the full street address of the place you lived before? Please only include addresses where you have lived for at least two years.,,,HOMEADD1_7,,,256790385,6-Previous Zip code,,,Zip code,SrvLAW_Zip6_v1r0,ZIP6,Char,8,,,,No,Yes,,,,,,7/25/22,,,,
6102,6102,129084651,Survey,716117817,Where You Live and Work,809728747,Address 7- What is the full street address of the place you lived before? Please only include addresses where you have lived for at least two years.,,,HOMEADD1_7,,,915222355,6-Previous Country,,,Country,SrvLAW_Country6_v1r0,COUNTRY6,Char,300,,,,No,Yes,,,,,,,,,,
6103,6103,129084651,Survey,716117817,Where You Live and Work,201906316,Address 7-Please provide the following information: - SOURCE,,Address 7-Please provide the following information:,HOMEADD2_7_SRC,Revised,,476697171,6-Previous City - Follow-up,,,City,SrvLAW_City6FollowUp_v1r0,CITY6_FOLLOWUP,Char,45,,,,No,Yes,,,,,,3/3/2022; 12/11/2024,,,,Unharmonized source Q and question text.
6104,6104,129084651,Survey,716117817,Where You Live and Work,201906316,Address 7-Please provide the following information: - SOURCE,,Address 7-Please provide the following information:,HOMEADD2_7_SRC,Revised,,605344820,6-Previous State/Province - Follow-up,,,State/Province,SrvLAW_State6FollowUp_v1r0,ST6_FOLLOWUP,Char,48,,,,No,Yes,,,,,,3/3/2022; 12/11/2024,,,,Unharmonized source Q and question text.
6105,6105,129084651,Survey,716117817,Where You Live and Work,201906316,Address 7-Please provide the following information: - SOURCE,,Address 7-Please provide the following information:,HOMEADD2_7_SRC,Revised,,814644814,6-Previous Zip code - Follow-up,,,Zip code,SrvLAW_Zip6FollowUp_v1r0,ZIP6_FOLLOWUP,Char,8,,,,No,Yes,,,,,,7/25/2022; 12/11/2024,,,,Unharmonized source Q and question text.
6106,6106,129084651,Survey,716117817,Where You Live and Work,201906316,Address 7-Please provide the following information: - SOURCE,,Address 7-Please provide the following information:,HOMEADD2_7_SRC,Revised,,627992821,6-Previous Country - Follow-up,,,Country,SrvLAW_Country6FU_v1r0,COUNTRY6_FOLLOWUP,Char,300,,,,No,Yes,,,,,,3/3/2022; 12/11/2024,,,,Unharmonized source Q and question text.
6107,6107,129084651,Survey,716117817,Where You Live and Work,201906316,Address 7-Please provide the following information: - SOURCE,,Address 7-Please provide the following information:,HOMEADD2_7_SRC,Revised,,850350557,Address 7-Please provide the following information:,,Question text diverged from source question,Do Not Know 6-Previous,SrvLAW_Prev6DontKnow_v2r0,HOMEADD2_7,Num,2,178420302,77 = Unavailable/Unknown,,No,No,,,,,,3/10/2022; 12/11/2024,,,,Unharmonized source Q and question text and versioned up variable name.
6108,6108,129084651,Survey,716117817,Where You Live and Work,581231591,Address 7-Please provide the cross streets of the intersection closest to this address: - SOURCE,,Address 7-Please provide the cross streets of the intersection closest to this address:,HOMEADD3_7_SRC,Revised,,732107715,6-Previous Full Street name #1,,,Full Street name #1,SrvLAW_StrName7_v1r0,STRNAME7,Char,70,,,,No,Yes,,,,,,3/3/2022; 12/11/2024,,,,Unharmonized source Q and question text.
6109,6109,129084651,Survey,716117817,Where You Live and Work,581231591,Address 7-Please provide the cross streets of the intersection closest to this address: - SOURCE,,Address 7-Please provide the cross streets of the intersection closest to this address:,HOMEADD3_7_SRC,Revised,,803219073,6-Previous Full Street name #2,,,Full Street name #2,SrvLAW_StrtName7_v1r0,STRTNAME7,Char,70,,,,No,Yes,,,,,,3/3/2022; 12/11/2024,,,,Unharmonized source Q and question text.
6110,6110,129084651,Survey,716117817,Where You Live and Work,581231591,Address 7-Please provide the cross streets of the intersection closest to this address: - SOURCE,,Address 7-Please provide the cross streets of the intersection closest to this address:,HOMEADD3_7_SRC,Revised,,579931685,Address 7-Please provide the cross streets of the intersection closest to this address:,,Question text diverged from source question,Do Not Know 6-Previous Cross,SrvLAW_Prev6CrDontKnow_v2r0,HOMEADD3_7,Num,2,178420302,77 = Unavailable/Unknown,,No,No,,,,,,3/10/2022; 12/11/2024,,,,Unharmonized source Q and question text and versioned up variable name.
6111,6111,129084651,Survey,716117817,Where You Live and Work,,,,,,Revised,,647612167,"6 - Previous Review 7 - Within the past 20 years (that is, since [insert number calculated from CURRENT YEAR - 20]), have you lived anywhere else for at least two years ?",,"6-Previous Review 7- Within the past 20 years, have you lived anywhere else for at least two years ?",Lived anywhere else at least two years,SrvLAW_HomeAddOth7_v2r0,HOMEADDOTH7,Num,2,104430631,0 = No,,No,No,,,,,,10/8/24,,,,Updated question text to display 20-yr calculation.
6112,6112,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
6113,6113,129084651,Survey,716117817,Where You Live and Work,,,,,,New,,150560299,Please review the list below and tell us if it includes all of the addresses where you have lived for at least two years in the last 20 years. Address 7,,,Home address summary,SrvLAW_HomeAddSum_7_v1r0,HOMEADDSUM_7,Num,2,580377720,"0 = Yes, this list is complete",,No,No,,,,No,No,11/2/22,,,Optional Multiple Choice,Added CID in column T and changed current format value for response
6114,6114,,,,,,,,,,,,,,,,,,,,,270752953,"1 = No, I want to enter another address",,,,,,,,,,,,,Added CID in column T and changed current format value for response
6115,6115,129084651,Survey,716117817,Where You Live and Work,539057792,Address 8- What is the full street address of the place you lived before? Please only include addresses where you have lived for at least two years.,,,HOMEADD1_8,,,893639464,7-Previous Street number,,,Street number,SrvLAW_StNum7_v1r0,STNUM7,Char,6,,,,No,Yes,Range check min=0 max=999999,,,,,8/29/23,,,,Added range check to Notes
6116,6116,129084651,Survey,716117817,Where You Live and Work,539057792,Address 8- What is the full street address of the place you lived before? Please only include addresses where you have lived for at least two years.,,,HOMEADD1_8,,,438475588,7-Previous Full Street name,,,Full Street name,SrvLAW_FullSt7_v1r0,FULLST7,Char,70,,,,No,Yes,,,,,,,,,,
