conceptId,Primary Source,conceptId,Secondary Source,conceptId,Source Question,conceptId,Question Text,Variable Label,Variable Name,Connect Value for Select all that apply questions,Variable Type,Variable Length,conceptId,Format/Value,conceptId,Old Quest Value,Required,PII,Notes,Derivation Notes,Dictionary,State Attribute,Default Variable,Date added or modified,Question Type,Quest_Src Question,
129084651,Survey,726699695,Background and Overall Health,671347092,Mother - How old was your mother when they were first told by a doctor or other health professional that they have or had kidney cancer?,206625031,Age at diagnosis,Mom kidney cancer age,SrvBOH_MomKidnCancAge_v1r0,MOMCANC3I_AGE,Num,3,,N/A,,,No,No,Connect Format/Values - Only display if MOMCANC2= 8,,,,,9/28/21,"Or (xor=) Question (either/or text boxes without radio button), Loops",MOMCANC3I,
129084651,Survey,726699695,Background and Overall Health,671347092,Mother - How old was your mother when they were first told by a doctor or other health professional that they have or had kidney cancer?,261863326,Year at diagnosis,Mom kidney cancer year,SrvBOH_MomKidnCancYr_v1r0,MOMCANC3I_YEAR,Year,4,,N/A,,,No,No,Connect Format/Values - Only display if MOMCANC2= 8,,,,,9/28/21,"Or (xor=) Question (either/or text boxes without radio button), Loops",MOMCANC3I,
129084651,Survey,726699695,Background and Overall Health,875221479,Mother - How old was your mother when they were first told by a doctor or other health professional that they have or had Leukemia (blood and bone marrow) cancer?,206625031,Age at diagnosis,Mom Leukemia (blood and bone marrow) cancer age,SrvBOH_MomLeukAge_v1r0,MOMCANC3J_AGE,Num,3,,N/A,,,No,No,Connect Format/Values - Only display if MOMCANC2= 9,,,,,9/28/21,"Or (xor=) Question (either/or text boxes without radio button), Loops",MOMCANC3J,
129084651,Survey,726699695,Background and Overall Health,875221479,Mother - How old was your mother when they were first told by a doctor or other health professional that they have or had Leukemia (blood and bone marrow) cancer?,261863326,Year at diagnosis,Mom Leukemia (blood and bone marrow) cancer year,SrvBOH_MomLeukYr_v1r0,MOMCANC3J_YEAR,Year,4,,N/A,,,No,No,Connect Format/Values - Only display if MOMCANC2= 9,,,,,9/28/21,"Or (xor=) Question (either/or text boxes without radio button), Loops",MOMCANC3J,
129084651,Survey,726699695,Background and Overall Health,186170949,Mother - How old was your mother when they were first told by a doctor or other health professional that they have or had Liver cancer?,206625031,Age at diagnosis,Mom Liver cancer age,SrvBOH_MomLivCancAge_v1r0,MOMCANC3K_AGE,Num,3,,N/A,,,No,No,Connect Format/Values - Only display if MOMCANC2= 10,,,,,9/28/21,"Or (xor=) Question (either/or text boxes without radio button), Loops",MOMCANC3K,
129084651,Survey,726699695,Background and Overall Health,186170949,Mother - How old was your mother when they were first told by a doctor or other health professional that they have or had Liver cancer?,261863326,Year at diagnosis,Mom Liver cancer year,SrvBOH_MomLivCancYr_v1r0,MOMCANC3K_YEAR,Year,4,,N/A,,,No,No,Connect Format/Values - Only display if MOMCANC2= 10,,,,,9/28/21,"Or (xor=) Question (either/or text boxes without radio button), Loops",MOMCANC3K,
129084651,Survey,726699695,Background and Overall Health,726451917,Mother - How old was your mother when they were first told by a doctor or other health professional that they have or had Lung or bronchial cancer?,206625031,Age at diagnosis,Mom Lung or bronchial cancer age,SrvBOH_MomLungCancAge_v1r0,MOMCANC3L_AGE,Num,3,,N/A,,,No,No,Connect Format/Values - Only display if MOMCANC2= 11,,,,,9/28/21,"Or (xor=) Question (either/or text boxes without radio button), Loops",MOMCANC3L,
129084651,Survey,726699695,Background and Overall Health,726451917,Mother - How old was your mother when they were first told by a doctor or other health professional that they have or had Lung or bronchial cancer?,261863326,Year at diagnosis,Mom Lung or bronchial cancer year,SrvBOH_MomLungCancYr_v1r0,MOMCANC3L_YEAR,Year,4,,N/A,,,No,No,Connect Format/Values - Only display if MOMCANC2= 11,,,,,9/28/21,"Or (xor=) Question (either/or text boxes without radio button), Loops",MOMCANC3L,
129084651,Survey,726699695,Background and Overall Health,213545903,Mother - How old was your mother when they were first told by a doctor or other health professional that they have or had Non-Hodgkin's lymphoma cancer?,206625031,Age at diagnosis,Mom Non-Hodgkin's lymphoma cancer age,SrvBOH_MomNHLympAge_v1r0,MOMCANC3M_AGE,Num,3,,N/A,,,No,No,Connect Format/Values - Only display if MOMCANC2= 12,,,,,9/28/21,"Or (xor=) Question (either/or text boxes without radio button), Loops",MOMCANC3M,
129084651,Survey,726699695,Background and Overall Health,213545903,Mother - How old was your mother when they were first told by a doctor or other health professional that they have or had Non-Hodgkin's lymphoma cancer?,261863326,Year at diagnosis,Mom Non-Hodgkin's lymphoma cancer year,SrvBOH_MomNHLympYr_v1r0,MOMCANC3M_YEAR,Year,4,,N/A,,,No,No,Connect Format/Values - Only display if MOMCANC2= 12,,,,,9/28/21,"Or (xor=) Question (either/or text boxes without radio button), Loops",MOMCANC3M,
129084651,Survey,726699695,Background and Overall Health,765903702,Mother - How old was your mother when they were first told by a doctor or other health professional that they have or had Lymphoma cancer?,206625031,Age at diagnosis,Mom Lymphoma cancer age,SrvBOH_MomLympAge_v1r0,MOMCANC3N_AGE,Num,3,,N/A,,,No,No,Connect Format/Values - Only display if MOMCANC2= 13,,,,,9/28/21,"Or (xor=) Question (either/or text boxes without radio button), Loops",MOMCANC3N,
129084651,Survey,726699695,Background and Overall Health,765903702,Mother - How old was your mother when they were first told by a doctor or other health professional that they have or had Lymphoma cancer?,261863326,Year at diagnosis,Mom Lymphoma cancer year,SrvBOH_MomLympYr_v1r0,MOMCANC3N_YEAR,Year,4,,N/A,,,No,No,Connect Format/Values - Only display if MOMCANC2= 13,,,,,9/28/21,"Or (xor=) Question (either/or text boxes without radio button), Loops",MOMCANC3N,
129084651,Survey,726699695,Background and Overall Health,773974223,Mother - How old was your mother when they were first told by a doctor or other health professional that they have or had Melanoma (skin) cancer?,206625031,Age at diagnosis,Mom Melanoma (skin) cancer age,SrvBOH_MomMelanomaAge_v1r0,MOMCANC3O_AGE,Num,3,,N/A,,,No,No,Connect Format/Values - Only display if MOMCANC2= 14,,,,,9/28/21,"Or (xor=) Question (either/or text boxes without radio button), Loops",MOMCANC3O,
129084651,Survey,726699695,Background and Overall Health,773974223,Mother - How old was your mother when they were first told by a doctor or other health professional that they have or had Melanoma (skin) cancer?,261863326,Year at diagnosis,Mom Melanoma (skin) cancer year,SrvBOH_MomMelanomaYr_v1r0,MOMCANC3O_YEAR,Year,4,,N/A,,,No,No,Connect Format/Values - Only display if MOMCANC2= 14,,,,,9/28/21,"Or (xor=) Question (either/or text boxes without radio button), Loops",MOMCANC3O,
129084651,Survey,726699695,Background and Overall Health,433604862,Mother - How old was your mother when they were first told by a doctor or other health professional that they have or had Non-melanoma skin (basal or squamous) cancer?,206625031,Age at diagnosis,Mom Non-melanoma skin (basal or squamous) cancer age,SrvBOH_MomNMSkCancAge_v1r0,MOMCANC3P_AGE,Num,3,,N/A,,,No,No,Connect Format/Values - Only display if MOMCANC2= 15,,,,,9/28/21,"Or (xor=) Question (either/or text boxes without radio button), Loops",MOMCANC3P,
129084651,Survey,726699695,Background and Overall Health,433604862,Mother - How old was your mother when they were first told by a doctor or other health professional that they have or had Non-melanoma skin (basal or squamous) cancer?,261863326,Year at diagnosis,Mom Non-melanoma skin (basal or squamous) cancer year,SrvBOH_MomNMSkCancYr_v1r0,MOMCANC3P_YEAR,Year,4,,N/A,,,No,No,Connect Format/Values - Only display if MOMCANC2= 15,,,,,9/28/21,"Or (xor=) Question (either/or text boxes without radio button), Loops",MOMCANC3P,
129084651,Survey,726699695,Background and Overall Health,521369040,Mother - How old was your mother when they were first told by a doctor or other health professional that they have or had Ovarian cancer?,206625031,Age at diagnosis,Mom Ovarian cancer age,SrvBOH_MomOvaCancAge_v1r0,MOMCANC3Q_AGE,Num,3,,N/A,,,No,No,Connect Format/Values - Only display if MOMCANC2= 16,,,,,9/28/21,"Or (xor=) Question (either/or text boxes without radio button), Loops",MOMCANC3Q,
129084651,Survey,726699695,Background and Overall Health,521369040,Mother - How old was your mother when they were first told by a doctor or other health professional that they have or had Ovarian cancer?,261863326,Year at diagnosis,Mom Ovarian cancer year,SrvBOH_MomOvaCancYr_v1r0,MOMCANC3Q_YEAR,Year,4,,N/A,,,No,No,Connect Format/Values - Only display if MOMCANC2= 16,,,,,9/28/21,"Or (xor=) Question (either/or text boxes without radio button), Loops",MOMCANC3Q,
129084651,Survey,726699695,Background and Overall Health,497311092,Mother - How old was your mother when they were first told by a doctor or other health professional that they have or had Pancreatic cancer?,206625031,Age at diagnosis,Mom Pancreatic cancer age,SrvBOH_MomPanCancAge_v1r0,MOMCANC3R_AGE,Num,3,,N/A,,,No,No,Connect Format/Values - Only display if MOMCANC2= 17,,,,,9/28/21,"Or (xor=) Question (either/or text boxes without radio button), Loops",MOMCANC3R,
129084651,Survey,726699695,Background and Overall Health,497311092,Mother - How old was your mother when they were first told by a doctor or other health professional that they have or had Pancreatic cancer?,261863326,Year at diagnosis,Mom Pancreatic cancer year,SrvBOH_MomPanCancYr_v1r0,MOMCANC3R_YEAR,Year,4,,N/A,,,No,No,Connect Format/Values - Only display if MOMCANC2= 17,,,,,9/28/21,"Or (xor=) Question (either/or text boxes without radio button), Loops",MOMCANC3R,
129084651,Survey,726699695,Background and Overall Health,625249910,Mother - How old was your mother when they were first told by a doctor or other health professional that they have or had Stomach cancer?,206625031,Age at diagnosis,Mom Stomach cancer age,SrvBOH_MomStomCancAge_v1r0,MOMCANC3S_AGE,Num,3,,N/A,,,No,No,Connect Format/Values - Only display if MOMCANC2= 18,,,,,9/28/21,"Or (xor=) Question (either/or text boxes without radio button), Loops",MOMCANC3S,
129084651,Survey,726699695,Background and Overall Health,625249910,Mother - How old was your mother when they were first told by a doctor or other health professional that they have or had Stomach cancer?,261863326,Year at diagnosis,Mom Stomach cancer year,SrvBOH_MomStomCancYr_v1r0,MOMCANC3S_YEAR,Year,4,,N/A,,,No,No,Connect Format/Values - Only display if MOMCANC2= 18,,,,,9/28/21,"Or (xor=) Question (either/or text boxes without radio button), Loops",MOMCANC3S,
129084651,Survey,726699695,Background and Overall Health,838564850,Mother - How old was your mother when they were first told by a doctor or other health professional that they have or had Thyroid cancer?,206625031,Age at diagnosis,Mom Thyroid cancer age,SrvBOH_MomThyCancAge_v1r0,MOMCANC3T_AGE,Num,3,,N/A,,,No,No,Connect Format/Values - Only display if MOMCANC2= 19,,,,,9/28/21,"Or (xor=) Question (either/or text boxes without radio button), Loops",MOMCANC3T,
129084651,Survey,726699695,Background and Overall Health,838564850,Mother - How old was your mother when they were first told by a doctor or other health professional that they have or had Thyroid cancer?,261863326,Year at diagnosis,Mom Thyroid cancer year,SrvBOH_MomThyCancYr_v1r0,MOMCANC3T_YEAR,Year,4,,N/A,,,No,No,Connect Format/Values - Only display if MOMCANC2= 19,,,,,9/28/21,"Or (xor=) Question (either/or text boxes without radio button), Loops",MOMCANC3T,
129084651,Survey,726699695,Background and Overall Health,633764113,Mother - How old was your mother when they were first told by a doctor or other health professional that they have or had Uterine (endometrial) cancer?,206625031,Age at diagnosis,Mom Uterine (endometrial) cancer age,SrvBOH_MomUtCancAge_v1r0,MOMCANC3U_AGE,Num,3,,N/A,,,No,No,Connect Format/Values - Only display if MOMCANC2= 20,,,,,9/28/21,"Or (xor=) Question (either/or text boxes without radio button), Loops",MOMCANC3U,
129084651,Survey,726699695,Background and Overall Health,633764113,Mother - How old was your mother when they were first told by a doctor or other health professional that they have or had Uterine (endometrial) cancer?,261863326,Year at diagnosis,Mom Uterine (endometrial) cancer year,SrvBOH_MomUtCancYr_v1r0,MOMCANC3U_YEAR,Year,4,,N/A,,,No,No,Connect Format/Values - Only display if MOMCANC2= 20,,,,,9/28/21,"Or (xor=) Question (either/or text boxes without radio button), Loops",MOMCANC3U,
129084651,Survey,726699695,Background and Overall Health,882263738,Mother - How old was your mother when they were first told by a doctor or other health professional that they have or had response from MOMCANC2/another type of cancer?,206625031,Age at diagnosis,Mom response from MOMCANC2/another type of cancer age,SrvBOH_MomOtherCancAge_v1r0,MOMCANC3V_AGE,Num,3,,N/A,,,No,No,Connect Format/Values - Only display if MOMCANC2= 21,,,,,9/28/21,"Or (xor=) Question (either/or text boxes without radio button), Loops",MOMCANC3V,
129084651,Survey,726699695,Background and Overall Health,882263738,Mother - How old was your mother when they were first told by a doctor or other health professional that they have or had response from MOMCANC2/another type of cancer?,261863326,Year at diagnosis,Mom response from MOMCANC2/another type of cancer year,SrvBOH_MomOtherCancYr_v1r0,MOMCANC3V_YEAR,Year,4,,N/A,,,No,No,Connect Format/Values - Only display if MOMCANC2= 21,,,,,9/28/21,"Or (xor=) Question (either/or text boxes without radio button), Loops",MOMCANC3V,
129084651,Survey,726699695,Background and Overall Health,671308090,Mother - How old was your mother when they were first told by a doctor or other health professional that they have or had cancer?,206625031,Age at diagnosis,Mom cancer age,SrvBOH_MomCancerAge_v1r0,MOMCANC3W_AGE,Num,3,,N/A,,,No,No,Connect Format/Values - Only display if MOMCANC2= 22,,,,,9/28/21,"Or (xor=) Question (either/or text boxes without radio button), Loops",MOMCANC3W,
129084651,Survey,726699695,Background and Overall Health,671308090,Mother - How old was your mother when they were first told by a doctor or other health professional that they have or had cancer?,261863326,Year at diagnosis,Mom cancer year,SrvBOH_MomCancerYr_v1r0,MOMCANC3W_YEAR,Year,4,,N/A,,,No,No,Connect Format/Values - Only display if MOMCANC2= 22,,,,,9/28/21,"Or (xor=) Question (either/or text boxes without radio button), Loops",MOMCANC3W,
129084651,Survey,726699695,Background and Overall Health,,,367374606,Is your biological father still living?,Dad living,SrvBOH_DadLiving_v1r0,DAD,Num,2,104430631,0=No,104430631,1=No,No,No,,,,,,,Optional Multiple Choice,,
,,,,,,,,,,,,,353358909,1 =Yes,353358909,2=Yes,,,,,,,,,,,
,,,,,,,,,,,,,178420302,77 = Unavailable/Unknown,832322940,77 = Don't know,,,,,,,,6/24/21,,,
129084651,Survey,726699695,Background and Overall Health,178774803,How old is your father today?,178774803,How old is your father today?,father age,SrvBOH_DadAge_v1r0,DADAGE,Num,2,,77 = Unavailable/Unknown,,99= Don't know,No,No,,,,,,8/23/21,Textbox Plus Checkbox,DADAGE,
129084651,Survey,726699695,Background and Overall Health,178774803,How old is your father today?,334956961,"How old is your father today?, Number","father age, number",SrvBOH_DadAgeNum_v1r0,DAD_AGE,Num,3,,N/A,,,No,No,,,,,,9/14/21,Textbox Plus Checkbox,DADAGE,
129084651,Survey,726699695,Background and Overall Health,628078826,At what age did your father die?,628078826,At what age did your father die?,father age at death,SrvBOH_DadAgeDeath_v1r0,DADDEATH,Num,2,,77 = Unavailable/Unknown,,99= Don't know,No,No,,,,,,8/23/21,Textbox Plus Checkbox,DADDEATH,
129084651,Survey,726699695,Background and Overall Health,628078826,At what age did your father die?,517670352,"At what age did your father die?, Number","father age at death, number",SrvBOH_DadAgeDeathNum_v1r0,DADDEATH_num,Num,3,,N/A,,,No,No,,,,,,9/14/21,Textbox Plus Checkbox,DADDEATH,
129084651,Survey,726699695,Background and Overall Health,,,659784914,"[If Dad=01] Has a doctor or other health professional ever said that your father has or had any type of cancer? [If Dad=00, 77, NON-RESPONSE] Did a doctor or other health professional ever say that your father had any type of cancer?",Dad living,SrvBOH_DadCanc_v1r0,DADCANC,Num,2,104430631,0=No,104430631,1=No,No,No,,,,,,,Optional Multiple Choice,,
,,,,,,,,,,,,,353358909,1=Yes,353358909,2=Yes,,,,,,,,,,,
,,,,,,,,,,,,,178420302,77 = Unavailable/Unknown,832322940,77 = Don't know,,,,,,,,6/24/21,,,
129084651,Survey,726699695,Background and Overall Health,173240848,Father- Which type(s) of cancer? Select all that apply.,939782495,Anal,Anal,SrvBOH_DAnalCancer_v1r0,0,Num,1,104430631,0=No,,,No,No,,,,,,,Optional Select All that Apply,DADCANC2,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
129084651,Survey,726699695,Background and Overall Health,173240848,Father- Which type(s) of cancer? Select all that apply.,135725957,Bladder,Bladder,SrvBOH_DBladderCancer_v1r0,1,Num,1,104430631,0=No,,,No,No,,,,,,,Optional Select All that Apply,DADCANC2,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
129084651,Survey,726699695,Background and Overall Health,173240848,Father- Which type(s) of cancer? Select all that apply.,518416174,Brain,Brain,SrvBOH_DBrainCancer_v1r0,2,Num,1,104430631,0=No,,,No,No,,,,,,,Optional Select All that Apply,DADCANC2,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
129084651,Survey,726699695,Background and Overall Health,173240848,Father- Which type(s) of cancer? Select all that apply.,847945207,Breast,Breast,SrvBOH_DBreastCancer_v1r0,3,Num,1,104430631,0=No,,,No,No,,,,,,,Optional Select All that Apply,DADCANC2,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
129084651,Survey,726699695,Background and Overall Health,173240848,Father- Which type(s) of cancer? Select all that apply.,942970912,Colon/rectal,Colon/rectal,SrvBOH_DColonCancer_v1r0,4,Num,1,104430631,0=No,,,No,No,,,,,,,Optional Select All that Apply,DADCANC2,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
129084651,Survey,726699695,Background and Overall Health,173240848,Father- Which type(s) of cancer? Select all that apply.,596122041,Esophageal,Esophageal,SrvBOH_DEsophagealCanc_v1r0,5,Num,1,104430631,0=No,,,No,No,,,,,,,Optional Select All that Apply,DADCANC2,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
129084651,Survey,726699695,Background and Overall Health,173240848,Father- Which type(s) of cancer? Select all that apply.,489400183,"Head and neck (Including cancers of the mouth, sinuses, nose, or throat. Not including brain or skin cancers.)","Head and neck (Including cancers of the mouth, sinuses, nose, or throat. Not including brain or skin cancers.)",SrvBOH_DHNCancer_v1r0,6,Num,1,104430631,0=No,,,No,No,,,,,,,Optional Select All that Apply,DADCANC2,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
129084651,Survey,726699695,Background and Overall Health,173240848,Father- Which type(s) of cancer? Select all that apply.,863246236,Kidney,Kidney,SrvBOH_DKidneyCancer_v1r0,7,Num,1,104430631,0=No,,,No,No,,,,,,,Optional Select All that Apply,DADCANC2,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
129084651,Survey,726699695,Background and Overall Health,173240848,Father- Which type(s) of cancer? Select all that apply.,607793249,Leukemia (blood and bone marrow),Leukemia (blood and bone marrow),SrvBOH_DLeukemia_v1r0,8,Num,1,104430631,0=No,,,No,No,,,,,,,Optional Select All that Apply,DADCANC2,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
129084651,Survey,726699695,Background and Overall Health,173240848,Father- Which type(s) of cancer? Select all that apply.,532172400,Liver,Liver,SrvBOH_DLiverCancer_v1r0,9,Num,1,104430631,0=No,,,No,No,,,,,,,Optional Select All that Apply,DADCANC2,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
129084651,Survey,726699695,Background and Overall Health,173240848,Father- Which type(s) of cancer? Select all that apply.,754745617,Lung or bronchial,Lung or bronchial,SrvBOH_DLungCancer_v1r0,10,Num,1,104430631,0=No,,,No,No,,,,,,,Optional Select All that Apply,DADCANC2,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
129084651,Survey,726699695,Background and Overall Health,173240848,Father- Which type(s) of cancer? Select all that apply.,665036297,Non-Hodgkin's lymphoma,Non-Hodgkin's lymphoma,SrvBOH_DNHLymphoma_v1r0,11,Num,1,104430631,0=No,,,No,No,,,,,,,Optional Select All that Apply,DADCANC2,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
129084651,Survey,726699695,Background and Overall Health,173240848,Father- Which type(s) of cancer? Select all that apply.,200837530,Lymphoma,Lymphoma,SrvBOH_DLymphoma_v1r0,12,Num,1,104430631,0=No,,,No,No,,,,,,,Optional Select All that Apply,DADCANC2,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
129084651,Survey,726699695,Background and Overall Health,173240848,Father- Which type(s) of cancer? Select all that apply.,990319383,Melanoma (skin),Melanoma (skin),SrvBOH_DMelanoma_v1r0,13,Num,1,104430631,0=No,,,No,No,,,,,,,Optional Select All that Apply,DADCANC2,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
129084651,Survey,726699695,Background and Overall Health,173240848,Father- Which type(s) of cancer? Select all that apply.,487917585,Non-melanoma skin (basal or squamous),Non-melanoma skin (basal or squamous),SrvBOH_DNMSkinCancer_v1r0,14,Num,1,104430631,0=No,,,No,No,,,,,,,Optional Select All that Apply,DADCANC2,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
129084651,Survey,726699695,Background and Overall Health,173240848,Father- Which type(s) of cancer? Select all that apply.,482225200,Pancreatic,Pancreatic,SrvBOH_DPancreaticCanc_v1r0,15,Num,1,104430631,0=No,,,No,No,,,,,,,Optional Select All that Apply,DADCANC2,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
129084651,Survey,726699695,Background and Overall Health,173240848,Father- Which type(s) of cancer? Select all that apply.,295976386,Prostate,Prostate,SrvBOH_DProstateCancer_v1r0,16,Num,1,104430631,0=No,,,No,No,,,,,,,Optional Select All that Apply,DADCANC2,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
129084651,Survey,726699695,Background and Overall Health,173240848,Father- Which type(s) of cancer? Select all that apply.,764891959,Stomach,Stomach,SrvBOH_DStomachCancer_v1r0,17,Num,1,104430631,0=No,,,No,No,,,,,,,Optional Select All that Apply,DADCANC2,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
129084651,Survey,726699695,Background and Overall Health,173240848,Father- Which type(s) of cancer? Select all that apply.,248374037,Testicular,Testicular,SrvBOH_DTesticularCanc_v1r0,18,Num,1,104430631,0=No,,,No,No,,,,,,,Optional Select All that Apply,DADCANC2,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
129084651,Survey,726699695,Background and Overall Health,173240848,Father- Which type(s) of cancer? Select all that apply.,139822395,Thyroid,Thyroid,SrvBOH_DThyroidCancer_v1r0,19,Num,1,104430631,0=No,,,No,No,,,,,,,Optional Select All that Apply,DADCANC2,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
129084651,Survey,726699695,Background and Overall Health,173240848,Father- Which type(s) of cancer? Select all that apply.,807835037,Other |__|,Another type of cancer: Please describe,SrvBOH_DOtherCancer_v1r0,55,Num,1,104430631,0=No,,,No,No,,,,,,9/23/21,Optional Select All that Apply,DADCANC2,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
129084651,Survey,726699695,Background and Overall Health,173240848,Father- Which type(s) of cancer? Select all that apply.,195093589,Father - another type of cancer: Please describe [text box],Another type of cancer: Please describe [text box],SrvBOH_DOtherCancerDes_v1r0,DADCANC2_TB,Char,300,,N/A,,,No,No,,,,,,8/9/21,Optional Select All that Apply,DADCANC2,
129084651,Survey,726699695,Background and Overall Health,173240848,Father- Which type(s) of cancer? Select all that apply.,178420302,Unavailable/Unknown,"I know they had cancer, but don't know what type",SrvBOH_DCancerUnknown_v1r0,77,Num,1,104430631,0=No,,,No,No,,,,,,9/23/21,Optional Select All that Apply,DADCANC2,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
129084651,Survey,726699695,Background and Overall Health,345146692,Father - How old was your Father when they were first told by a doctor or other health professional that they have or had anal cancer?,206625031,Age at diagnosis,Dad anal cancer age,SrvBOH_DadAnalCancAge_v1r0,DADCANC3A_AGE,Num,3,,N/A,,,No,No,Connect Format/Values - Only display if DADCANC2= 0,,,,,9/28/21,"Or (xor=) Question (either/or text boxes without radio button), Loops",DADCANC3A,
129084651,Survey,726699695,Background and Overall Health,345146692,Father - How old was your Father when they were first told by a doctor or other health professional that they have or had anal cancer?,261863326,Year at diagnosis,Dad anal cancer year,SrvBOH_DadAnalCancYr_v1r0,DADCANC3A_YEAR,Year,4,,N/A,,,No,No,Connect Format/Values - Only display if DADCANC2= 0,,,,,9/28/21,"Or (xor=) Question (either/or text boxes without radio button), Loops",DADCANC3A,
129084651,Survey,726699695,Background and Overall Health,243443318,Father - How old was your Father when they were first told by a doctor or other health professional that they have or had bladder cancer?,206625031,Age at diagnosis,Dad bladder cancer age,SrvBOH_DadBlCancAge_v1r0,DADCANC3B_AGE,Num,3,,N/A,,,No,No,Connect Format/Values - Only display if DADCANC2= 1,,,,,9/28/21,"Or (xor=) Question (either/or text boxes without radio button), Loops",DADCANC3B,
129084651,Survey,726699695,Background and Overall Health,243443318,Father - How old was your Father when they were first told by a doctor or other health professional that they have or had bladder cancer?,261863326,Year at diagnosis,Dad bladder cancer year,SrvBOH_DadBlCancYr_v1r0,DADCANC3B_YEAR,Year,4,,N/A,,,No,No,Connect Format/Values - Only display if DADCANC2= 1,,,,,9/28/21,"Or (xor=) Question (either/or text boxes without radio button), Loops",DADCANC3B,
129084651,Survey,726699695,Background and Overall Health,610382315,Father - How old was your Father when they were first told by a doctor or other health professional that they have or had brain cancer?,206625031,Age at diagnosis,Dad brain cancer age,SrvBOH_DadBraCancAge_v1r0,DADCANC3C_AGE,Num,3,,N/A,,,No,No,Connect Format/Values - Only display if DADCANC2= 2,,,,,9/28/21,"Or (xor=) Question (either/or text boxes without radio button), Loops",DADCANC3C,
129084651,Survey,726699695,Background and Overall Health,610382315,Father - How old was your Father when they were first told by a doctor or other health professional that they have or had brain cancer?,261863326,Year at diagnosis,Dad brain cancer year,SrvBOH_DadBraCancYr_v1r0,DADCANC3C_YEAR,Year,4,,N/A,,,No,No,Connect Format/Values - Only display if DADCANC2= 2,,,,,9/28/21,"Or (xor=) Question (either/or text boxes without radio button), Loops",DADCANC3C,
129084651,Survey,726699695,Background and Overall Health,135519371,Father - How old was your Father when they were first told by a doctor or other health professional that they have or had breast cancer?,206625031,Age at diagnosis,Dad breast cancer age,SrvBOH_DadBreCancAge_v1r0,DADCANC3D_AGE,Num,3,,N/A,,,No,No,Connect Format/Values - Only display if DADCANC2= 3,,,,,9/28/21,"Or (xor=) Question (either/or text boxes without radio button), Loops",DADCANC3D,
129084651,Survey,726699695,Background and Overall Health,135519371,Father - How old was your Father when they were first told by a doctor or other health professional that they have or had breast cancer?,261863326,Year at diagnosis,Dad breast cancer year,SrvBOH_DadBreCancYr_v1r0,DADCANC3D_YEAR,Year,4,,N/A,,,No,No,Connect Format/Values - Only display if DADCANC2= 3,,,,,9/28/21,"Or (xor=) Question (either/or text boxes without radio button), Loops",DADCANC3D,
129084651,Survey,726699695,Background and Overall Health,785019074,Father - How old was your Father when they were first told by a doctor or other health professional that they have or had colon/rectal cancer?,206625031,Age at diagnosis,Dad colon/rectal cancer age,SrvBOH_DadColCancAge_v1r0,DADCANC3E_AGE,Num,3,,N/A,,,No,No,Connect Format/Values - Only display if DADCANC2= 4,,,,,9/28/21,"Or (xor=) Question (either/or text boxes without radio button), Loops",DADCANC3E,
129084651,Survey,726699695,Background and Overall Health,785019074,Father - How old was your Father when they were first told by a doctor or other health professional that they have or had colon/rectal cancer?,261863326,Year at diagnosis,Dad colon/rectal cancer year,SrvBOH_DadColCancYr_v1r0,DADCANC3E_YEAR,Year,4,,N/A,,,No,No,Connect Format/Values - Only display if DADCANC2= 4,,,,,9/28/21,"Or (xor=) Question (either/or text boxes without radio button), Loops",DADCANC3E,
129084651,Survey,726699695,Background and Overall Health,152885579,Father - How old was your Father when they were first told by a doctor or other health professional that they have or had esophageal cancer?,206625031,Age at diagnosis,Dad esophageal cancer age,SrvBOH_DadEsCancAge_v1r0,DADCANC3F_AGE,Num,3,,N/A,,,No,No,Connect Format/Values - Only display if DADCANC2= 5,,,,,9/28/21,"Or (xor=) Question (either/or text boxes without radio button), Loops",DADCANC3F,
