Formula for Index,Index,conceptId,Primary Source,conceptId,Secondary Source,conceptId,Current Source Question,V2 Source Question,V1 Source Question,GridID/Source Question Name,"Deprecated, New, or Revised","Date Deprecated, New, or Revised Variable Pushed to Prod",conceptId,Current Question Text,V2 Question Text,V1 Question Text,Variable Label,Variable Name,Connect Value for Select all that apply questions - Surveys Only,Variable Type,Variable Length,conceptId,Current Format/Value,R0 Format/Value,Required,PII,Notes,Derivation Notes,Dictionary,State Attribute,Default Variable,Date added or modified,GCP Document/Table,Stub Record Variable to be Retained,Question Type,IMS Review Notes
6003,6003,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
6004,6004,129084651,Survey,965707586,"Smoking, Alcohol, and Sun Exposure",,,,,,Revised,2/20/25,786517174,"Age last used- During that time, how many days (1 to 30) did you use consume cannabis edibles, drinks, or capsules in a usual month?",,,"How many days consumed marijuana in food or drinks, age last used",SrvSAS_DaysNumEdibles_v2r1,,Num,2,,N/A,,No,No,Range check min=1 max=30,,,,,,,,,Added range check to Notes. Updated the question and response text. Added prod push date.
6005,6005,129084651,Survey,965707586,"Smoking, Alcohol, and Sun Exposure",276575533,"On the days that you [consume/consumed] cannabis edibles, drinks, or capsules, how many servings [do/did] you have per day? - SOURCE",,,,Revised,,810608313,# Servings per day,,,"Number of servings consumed  marijuana in food or drinks, servings per day",SrvSAS_EdiblesServings_v1r0,,Num,2,,N/A,,No,No,Range check min=1 max=999,,,,,,,,,Added range check to Notes. Updated the source question. Unharmonized source question from question text. Added prod push date.
6006,6006,129084651,Survey,965707586,"Smoking, Alcohol, and Sun Exposure",276575533,"On the days that you [consume/consumed] cannabis edibles, drinks, or capsules, how many servings [do/did] you have per day? - SOURCE",,,,Revised,2/20/25,980028298,Number of servings - don't know,,,"Number of servings consumed  marijuana in food or drinks, servings per day don't know",SrvSAS_EdiblesServingsDK_v2r0,,Num,2,178420302,77 = Unavailable/Unknown,,No,No,,,,,,,,,,"Updated source question. Updated question text to match qx doc, but did not version. Unharmonized source question from question text and versioned up the variable name. Added prod push date."
6007,6007,129084651,Survey,965707586,"Smoking, Alcohol, and Sun Exposure",,,,,,Revised,2/20/25,891996278,"Now thinking about your entire life, did you ever consume cannabis edibles, drinks, or capsules every day?",,,Ever consumed marijuana in food or drinks every day,SrvSAS_EdiblesEveryDay_v3r0,,Num,1,104430631,0 = No,,No,No,v2 revision pushed to production on 1/18/2023,,,,,,,,,Denoted date revised variable pushed to prod. Updated question text. Added prod push date.
6008,6008,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
6009,6009,129084651,Survey,965707586,"Smoking, Alcohol, and Sun Exposure",,,,,,Revised,2/20/25,238953261,"How old were you when you stopped consuming cannabis edibles, drinks, or capsules every day?",,,Age stopped consumed marijuana in food or drinks every day,SrvSAS_AgeStopEdibles_v2r1,,Num,2,,N/A,,No,No,"Range check min=isDefined(isDefined(D_622843252,D_908399883),0) max=sum(isDefined(D_150344905,age),1)",,,,,,,,,Added range check to Notes. Updated question text. Added prod push date.
6010,6010,129084651,Survey,965707586,"Smoking, Alcohol, and Sun Exposure",517100968,"When you were a daily consumer of cannabis edibles, drinks, or capsules, how many servings did you have per day? - SOURCE",,,,Revised,2/20/25,810608313,# Servings per day,,,"When daily user, number of servings consumed marijuana in food or drinks",SrvSAS_EdiblesServNum_v1r0,,Num,2,,N/A,,No,No,Range check min=1 max=99,,,,,,,,,Added range check to Notes. Updated source question and question text. Unharmonized source question from question text. Added prod push date.
6011,6011,129084651,Survey,965707586,"Smoking, Alcohol, and Sun Exposure",517100968,"When you were a daily consumer of cannabis edibles, drinks, or capsules, how many servings did you have per day? - SOURCE",,,,Revised,2/20/25,490043229,# of servings when daily consumer - don't know,,,"When daily user, number of servings consumed marijuana in food or drinks don't know",SrvSAS_EdiblesServNumDK_v2r0,,Num,2,178420302,77 = Unavailable/Unknown,,No,No,,,,,,,,,,"Updated source question. Updated question text to match qx doc, but did not version. Unharmonized source question from question text and versioned up the variable name. Added prod push date."
6012,6012,129084651,Survey,965707586,"Smoking, Alcohol, and Sun Exposure",810324917,"Why [do/did] you consume cannabis edibles, drinks, or capsules? - SOURCE",,,,Revised,2/20/25,409356583,"Why [do/did] you consume cannabis edibles, drinks, or capsules?",,,Why consume marijuana in food or drinks,SrvSAS_WhyEdibles_v3r0,,Num,2,437269318,0= Recreation,,No,No,Changes pushed to production on 8/29/2022.,,,,,,,,,"Backlog documentation of 12/6/2022 edit. Denoted revised status, V1 question text, variable name suffix _v2r0. Updated source question and question text. Unharmonized source question from question text. Added prod push date."
6013,6013,,,,,,,,,,,,,,,,,,,,,838317013,1= As medicine,,,,,,,,,,,,,
6014,6014,,,,,,,,,,,,,,,,,,,,,585672584,2= Recreation and as medicine,,,,,,,,,,,,,
6015,6015,,,,,,,,,,,,,,,,,,,,,807835037,55 =  Other |__|,,,,,,,,,,,,,
6016,6016,,,,,,,,,,,,,,,,,,,,,746038746,99 = Declined,,,,,,,,,,,,,
6017,6017,129084651,Survey,965707586,"Smoking, Alcohol, and Sun Exposure",810324917,"Why [do/did] you consume cannabis edibles, drinks, or capsules? - SOURCE",,,,Revised,2/20/25,479400169,"Why [do/did] you consume cannabis edibles, drinks, or capsules? Other: Please describe text box",,,Why [do/did] you consume marijuana in food or drinks - Descriptive,SrvSAS_WhyEdiblesOth_v2r0,,Char,,,N/A,,No,No,,,,,,,,,,Updated source question and question text. Unharmonized source question from question text. Added prod push date.
6018,6018,129084651,Survey,965707586,"Smoking, Alcohol, and Sun Exposure",,,,,,Revised,2/20/25,922708844,"On days that you consumed cannabis edibles, drinks, or capsules  when you were age [X] to age [Y / 17], about how many servings did you have per day?",,,"How many servings consumed marijuana in food or drinks used, Age [X] to age [Y / 17]",SrvSAS_EdiblesServ17_v2r1,,Num,2,,N/A,,No,No,Range check min=0 max=99. (min= 1 before Jan. 2024 prod push). Revision pushed to prod 2/2/2024.,,,,,,,,,Added Prod Push Date. Updated question text. Added prod push date.
6019,6019,129084651,Survey,965707586,"Smoking, Alcohol, and Sun Exposure",,,,,,Revised,2/20/25,336810811,"On days that you consumed cannabis edibles, drinks, or capsules  when you were age [X / 18] to age [Y / 24], about how many servings did you have per day?",,,"How many servings consumed marijuana in food or drinks used, Age [X / 18] to age [Y / 24]",SrvSAS_EdiblesServ1824_v2r1,,Num,2,,N/A,,No,No,Range check min=0 max=99. (min= 1 before Jan. 2024 prod push). Revision pushed to prod 2/2/2024.,,,,,,,,,Added Prod Push Date. Updated question text. Added prod push date.
6020,6020,129084651,Survey,965707586,"Smoking, Alcohol, and Sun Exposure",,,,,,Revised,2/20/25,925215135,"On days that you consumed cannabis edibles, drinks, or capsules  when you were age [X / 25] to age [Y / 29], about how many servings did you have per day?",,,"How many servings consumed marijuana in food or drinks used, [X / 25] to age [Y / 29]",SrvSAS_EdiblesServ2529_v2r1,,Num,2,,N/A,,No,No,Range check min=0 max=99. (min= 1 before Jan. 2024 prod push). Revision pushed to prod 2/2/2024.,,,,,,,,,Added Prod Push Date. Updated question text. Added prod push date.
6021,6021,129084651,Survey,965707586,"Smoking, Alcohol, and Sun Exposure",,,,,,Revised,2/20/25,402300898,"On days that you consumed cannabis edibles, drinks, or capsules  when you were age [X / 30] to age [Y / 39 / current age], about how many servings did you have per day?",,,"How many servings consumed marijuana in food or drinks used, [X / 30] to age [Y / 39 / current age]",SrvSAS_EdiblesServ3039_v2r1,,Num,2,,N/A,,No,No,Range check min=0 max=99. (min= 1 before Jan. 2024 prod push). Revision pushed to prod 2/2/2024.,,,,,,,,,Added Prod Push Date. Updated question text. Added prod push date.
6022,6022,129084651,Survey,965707586,"Smoking, Alcohol, and Sun Exposure",,,,,,Revised,2/20/25,677733128,"On days that you consumed cannabis edibles, drinks, or capsules  when you were age [X / 40] to age [Y / 49 / current age], about how many servings did you have per day?",,,"How many servings consumed marijuana in food or drinks used, [X / 40] to age [Y / 49 / current age]",SrvSAS_EdiblesServ4049_v2r1,,Num,2,,N/A,,No,No,Range check min=0 max=99. (min= 1 before Jan. 2024 prod push). Revision pushed to prod 2/2/2024.,,,,,,,,,Added Prod Push Date. Updated question text. Added prod push date.
6023,6023,129084651,Survey,965707586,"Smoking, Alcohol, and Sun Exposure",,,,,,Revised,2/20/25,702729897,"On days that you consumed cannabis edibles, drinks, or capsules  when you were age [X / 50] to age [Y / 59 / current age], about how many servings did you have per day?",,,"How many servings consumed marijuana in food or drinks used, [X / 50] to age [Y / 59 / current age]",SrvSAS_EdiblesServ5059_v2r1,,Num,2,,N/A,,No,No,Range check min=0 max=99. (min= 1 before Jan. 2024 prod push). Revision pushed to prod 2/2/2024.,,,,,,,,,Added Prod Push Date. Updated question text. Added prod push date.
6024,6024,129084651,Survey,965707586,"Smoking, Alcohol, and Sun Exposure",,,,,,Revised,2/20/25,795265404,"On days that you consumed cannabis edibles, drinks, or capsules  when you were age [X / 60] to age [Y / 69 / current age], about how many servings did you have per day?",,,"How many servings consumed marijuana in food or drinks used, [X / 60] to age [Y / 69 / current age]",SrvSAS_EdiblesServ6069_v2r1,,Num,2,,N/A,,No,No,Range check min=0 max=99. (min= 1 before Jan. 2024 prod push). Revision pushed to prod 2/2/2024.,,,,,,,,,Added Prod Push Date. Updated question text. Added prod push date.
6025,6025,129084651,Survey,965707586,"Smoking, Alcohol, and Sun Exposure",,,,,,Revised,2/20/25,432310123,"On days that you consumed cannabis edibles, drinks, or capsules  when you were age [X / 70] and older, about how many servings did you have per day?",,,"How many servings consumed marijuana in food or drinks used, [X / 70] and older",SrvSAS_EdiblesServ70_v2r1,,Num,2,,N/A,,No,No,Range check min=0 max=99. (min= 1 before Jan. 2024 prod push). Revision pushed to prod 2/2/2024.,,,,,,,,,Added Prod Push Date. Updated question text. Added prod push date.
6026,6026,129084651,Survey,965707586,"Smoking, Alcohol, and Sun Exposure",,,,,,Revised,2/20/25,355689185,How many days have you dabbed THC concentrates in your  life?,,,Days use THC concentrates via dabbing in life,SrvSAS_THCDays_v2r0,,Num,1,151488193,0= 10 or less,,No,No,,,,,,11/23/21,,,,
6027,6027,,,,,,,,,,,,,,,,,,,,,805449318,1 = 11 to 49,,,,,,,,,,,,,
6028,6028,,,,,,,,,,,,,,,,,,,,,486319890,2 = 50 to 99,,,,,,,,,,,,,
6029,6029,,,,,,,,,,,,,,,,,,,,,132232896,3= 100 or more,,,,,,,,,,,,,
6030,6030,129084651,Survey,965707586,"Smoking, Alcohol, and Sun Exposure",,,,,,Revised,2/20/25,766791333,How old were you when you first dabbed THC concentrates?,,,Age first use THC concentrates via dabbing,SrvSAS_AgeUseTHCF_v2r1,,Num,2,,N/A,,No,No,"Range check min=0 max=sum(isDefined(D_150344905,age),1)",,,,,,,,,Added range check to Notes. Updated question text. Added prod push date.
6031,6031,129084651,Survey,965707586,"Smoking, Alcohol, and Sun Exposure",742254559,How old were you when you started dabbing THC concentrates on a regular basis? - SOURCE,,,,Revised,2/20/25,185168695,Age started dabbing THC concentrates on a regular basis number,,,Age first use THC concentrates via dabbing on a regular basis,SrvSAS_AgeUseTHCReg_v2r1,,Num,2,,N/A,,No,No,"Range check min=isDefined(D_766791333,0) max=sum(isDefined(D_150344905,age),1)",,,,,,,,,Added range check to Notes. Updated source question and question text. Unharmonized source question from question text. Added prod push date.
6032,6032,129084651,Survey,965707586,"Smoking, Alcohol, and Sun Exposure",742254559,How old were you when you started dabbing THC concentrates on a regular basis? - SOURCE,,,,Revised,2/20/25,460929447,Age started dabbing THC concentrates on a regular basis number - never,,,"Age first use THC concentrates via dabbing on a regular basis, Never used",SrvSAS_NeverTHC_v2r1,,Num,2,648960871,44 = Never,,,,,,,,,,,,,Updated source question and question text. Unharmonized source question from question text and versioned up variable name. Added prod push date.
6033,6033,129084651,Survey,965707586,"Smoking, Alcohol, and Sun Exposure",,,,,,Revised,2/20/25,420155119,Do you dab THC concentrates now?,,,Use THC concentrates via dabbing now,SrvSAS_THCNow_v2r0,,Num,1,419415087,"0 = No, not at all",,No,No,,,,,,,,,,Updated question text. Added prod push date.
6034,6034,,,,,,,,,,,,,,,,,,,,,299561721,"1 = Yes, but rarely",,,,,,,,,,,,,
6035,6035,,,,,,,,,,,,,,,,,,,,,716761013,"2 = Yes, but some days",,,,,,,,,,,,,
6036,6036,,,,,,,,,,,,,,,,,,,,,804785430,"3 = Yes, every day",,,,,,,,,,,,,
6037,6037,129084651,Survey,965707586,"Smoking, Alcohol, and Sun Exposure",,,,,,Revised,2/20/25,532755074,When was the last time you dabbed THC concentrates?,,,Last use THC concentrates via dabbing,SrvSAS_THCLast_v2r0,,Num,1,317567178,0=  In the past month,,No,No,,,,,,,,,,Updated question text. Added prod push date.
6038,6038,,,,,,,,,,,,,,,,,,,,,484055234,"1= More than a month ago, but in the past year",,,,,,,,,,,,,
6039,6039,,,,,,,,,,,,,,,,,,,,,802197176,2= More than 1 year ago,,,,,,,,,,,,,
6040,6040,129084651,Survey,965707586,"Smoking, Alcohol, and Sun Exposure",,,,,,Revised,2/20/25,681586194,On how many of the past 30 days have you dabbed THC concentrates?,,,Days use THC concentrates via dabbing past 30 days,SrvSAS_THCDays30_v2r1,,Num,2,,N/A,,No,No,Range check min=1 max=30,,,,,,,,,Added range check to Notes. Updates question text and response text. Added prod push date.
6041,6041,129084651,Survey,965707586,"Smoking, Alcohol, and Sun Exposure",,,,,,Revised,2/20/25,370352501,How many months ago did you last dab THC concentrates?,,,Months ago last use THC concentrates via dabbing,SrvSAS_THCMoAgo_v2r1,,Num,2,,N/A,,No,No,Range check min=1 max=11,,,,,,,,,Added range check to Notes. Updated question text and response text. Added prod push date.
6042,6042,129084651,Survey,965707586,"Smoking, Alcohol, and Sun Exposure",,,,,,Deprecated,8/29/22,906155105,"Month- During that time, did you ever use THC concentrates via dabbing every day?",,,"During that time, did you ever use THC concentrates via dabbing every day?",SrvSAS_THCEveryDay_v1r0,,Num,1,104430631,0 = No,,No,No,,,,,,2/2/23,,,,Denoted date deprecated in prod
6043,6043,,,,,,,,,,Deprecated,8/29/22,,,,,,,,,,353358909,1 = Yes,,,,,,,,,5/25/23,,,,Denoted as deprecated
6044,6044,129084651,Survey,965707586,"Smoking, Alcohol, and Sun Exposure",,,,,,Deprecated,8/29/22,477756737,"Month- During that time, how many days (1 to 30) did you use THC concentrates via dabbing in a usual month?",,,"How many days use THC concentrates via dabbing, usual month",SrvSAS_THCDaysMo_v1r0,,Num,2,,N/A,,No,No,,,,,,2/2/23,,,,Denoted date deprecated in prod
6045,6045,129084651,Survey,965707586,"Smoking, Alcohol, and Sun Exposure",,,,,,Revised,2/20/25,970325871,How old were you when you last dabbed THC concentrates?,,,Age last use THC concentrates via dabbing,SrvSAS_AgeLastUseTHC_v2r1,,Num,2,,N/A,,No,No,"Range check min=isDefined(isDefined(D_185168695,D_766791333),0) max=sum(isDefined(D_150344905,age),1)",,,,,,,,,Added range check to Notes. Updated question text. Added prod push date.
6046,6046,129084651,Survey,965707586,"Smoking, Alcohol, and Sun Exposure",,,,,,Revised,2/20/25,536166591,"Age last used - During the time you last dabbed THC concentrates, did you dab every day?",,,"Use THC concentrates via dabbing, age last used",SrvSAS_AgeLastTHCED_v3r0,,Num,1,104430631,0 = No,,No,No,v2 revision pushed to production on 1/18/2023.,,,,,,,,,Denoted date revised variable pushed to prod. Updated question text. Added prod push date.
6047,6047,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
6048,6048,129084651,Survey,965707586,"Smoking, Alcohol, and Sun Exposure",,,,,,Revised,2/20/25,119257304,"Age last used- During that time, how many days (1 to 30) did you dab THC concentrates in a usual month?",,,"How many days use THC concentrates via dabbing, age last used",SrvSAS_AgeLastTHCDays_v2r1,,Num,2,,N/A,,No,No,Range check min=1 max=30,,,,,,,,,Added range check to Notes. Updated question text. Added prod push date.
6049,6049,129084651,Survey,965707586,"Smoking, Alcohol, and Sun Exposure",933417196,"On days that you [dab/dabbed] THC concentrates, how many servings [do/did] you have per day? - SOURCE",,,,Revised,2/20/25,810608313,# Servings per day,,,"On days that you [use/used] THC concentrates via dabbing, how many servings [do/did] you have per day?",SrvSAS_THCServings_v1r0,,Num,2,,N/A,,No,No,Range check min=1 max=999,,,,,,,,,Added range check to Notes. Updated question text. Unharmonized source question from question text. Added prod push date.
6050,6050,129084651,Survey,965707586,"Smoking, Alcohol, and Sun Exposure",933417196,"On days that you [dab/dabbed] THC concentrates, how many servings [do/did] you have per day? - SOURCE",,,,Revised,2/20/25,681235620,"Don't Know - On the days that you dabbed THC concentrated, how many servings [did/do] you have per day?",,,"Number of servings use/used THC concentrates, servings per day, do not know",SrvSAS_THCServingsDK_v2r1,,Num,2,178420302,77 = Unavailable/Unknown,,No,No,,,,,,,,,,Updated source question and question text. Unharmonized source question from question text and versioned up the variable name. Added prod push date.
6051,6051,129084651,Survey,965707586,"Smoking, Alcohol, and Sun Exposure",,,,,,Revised,2/20/25,937550939,"Now thinking about your entire life, did you ever dab THC concentrates every day?",,,Ever use THC concentrates via dabbing every day,SrvSAS_THCUseED_v3r0,,Num,1,104430631,0 = No,,No,No,v2 revision pushed to production on 1/18/2023.,,,,,,,,,Denoted date revised variable pushed to prod. Updated question text. Added prod push date.
6052,6052,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
6053,6053,129084651,Survey,965707586,"Smoking, Alcohol, and Sun Exposure",,,,,,Revised,2/20/25,258703325,How old were you when you stopped dabbing THC concentrates every day?,,,Age stopped use THC concentrates via dabbing every day,SrvSAS_AgeStopTHC_v2r1,,Num,2,,N/A,,No,No,"Range check min=isDefined(isDefined(D_185168695,D_766791333),0) max=sum(isDefined(D_150344905,age),1)",,,,,,,,,Added range check to Notes. Updated question text. Added prod push date.
6054,6054,129084651,Survey,965707586,"Smoking, Alcohol, and Sun Exposure",585819411,"When you were dabbing THC concentrates daily, how many servings did you have per day? - SOURCE",,,,Revised,2/20/25,810608313,# Servings per day,,,"When daily user, number of servings use THC concentrates via dabbing",SrvSAS_THCServingNum_v1r0,,Num,2,,N/A,,No,No,Range check min=1 max=999,,,,,,,,,Added range check to Notes. Updated source question. Unharmonized source question from question text. Added prod push date.
6055,6055,129084651,Survey,965707586,"Smoking, Alcohol, and Sun Exposure",585819411,"When you were dabbing THC concentrates daily, how many servings did you have per day? - SOURCE",,,,Revised,2/20/25,495962646,"When you were dabbing THC concentrates daily, how many servings did you have per day?",,,"When daily user, number of servings use THC concentrates via dabbing, don't know",SrvSAS_THCServingNumDK_v2r0,,Num,2,178420302,77 = Unavailable/Unknown,,No,No,,,,,,,,,,Updated source question and question text. Unharmonized source question from question text and versioned up the variable name. Added prod push date.
6056,6056,129084651,Survey,965707586,"Smoking, Alcohol, and Sun Exposure",265469878,Why [do/did] you dab THC concentrates? - SOURCE,,,,Revised,2/20/25,997708616,Why [do/did] you dab THC concentrates?,,,Why use THC concentrates via dabbing,SrvSAS_WhyTHC_v2r0,,Num,2,437269318,0= Recreation,,No,No,,,,,,,,,,Updated source question and question text. Unharmonized source question from question text. Added prod push date.
6057,6057,,,,,,,,,,,,,,,,,,,,,838317013,1= As medicine,,,,,,,,,,,,,
6058,6058,,,,,,,,,,,,,,,,,,,,,585672584,2= Recreation and as medicine,,,,,,,,,,,,,
6059,6059,,,,,,,,,,,,,,,,,,,,,807835037,55 =  Other |__|,,,,,,,,,,,,,
6060,6060,,,,,,,,,,,,,,,,,,,,,746038746,99 = Declined,,,,,,,,,,,,,
6061,6061,129084651,Survey,965707586,"Smoking, Alcohol, and Sun Exposure",265469878,Why [do/did] you dab THC concentrates? - SOURCE,,,,Revised,2/20/25,781650542,Why [do/did] you dab THC concentrates? Other: Please describe text box,,,Why [do/did] you use use THC concentrates via dabbing - Descriptive,SrvSAS_WhyTHCOther_v2r0,,Char,,,N/A,,No,No,,,,,,,,,,Updated source question and question text. Unharmonized source question from question text. Added prod push date.
6062,6062,129084651,Survey,965707586,"Smoking, Alcohol, and Sun Exposure",,,,,,Revised,2/20/25,349510816,"On days that you dabbed THC concentrates when you were age [X] to age [Y / 17], about how many servings did you have per day?",,,"How many servings THC concentrates via dabbing used, Age [X] to age [Y / 17]",SrvSAS_THCServing17_v2r1,,Num,2,,N/A,,No,No,Range check min=0 max=99. (min= 1 before Jan 2024 prod push). Revision pushed to production on 2/2/24,,,,,,,,,Added Prod Push Date. Updated the question text. Added prod push date.
6063,6063,129084651,Survey,965707586,"Smoking, Alcohol, and Sun Exposure",,,,,,Revised,2/20/25,375227733,"On days that you dabbed THC concentrates when you were age [X / 18] to age [Y / 24], about how many servings did you have per day?",,,"How many servings THC concentrates via dabbing used, Age [X / 18] to age [Y / 24]",SrvSAS_THCServing1824_v2r1,,Num,2,,N/A,,No,No,Range check min=0 max=99. (min= 1 before Jan 2024 prod push). Revision pushed to production on 2/2/24,,,,,,,,,Added Prod Push Date. Updated the question text. Added prod push date.
6064,6064,129084651,Survey,965707586,"Smoking, Alcohol, and Sun Exposure",,,,,,Revised,2/20/25,752795304,"On days that you dabbed THC concentrates when you were age [X / 25] to age [Y / 29], about how many servings did you have per day?",,,"How many servings THC concentrates via dabbing used, [X / 25] to age [Y / 29]",SrvSAS_THCServing2529_v2r1,,Num,2,,N/A,,No,No,Range check min=0 max=99. (min= 1 before Jan 2024 prod push). Revision pushed to production on 2/2/24,,,,,,,,,Added Prod Push Date. Updated the question text. Added prod push date.
6065,6065,129084651,Survey,965707586,"Smoking, Alcohol, and Sun Exposure",,,,,,Revised,2/20/25,417552256,"On days that you dabbed THC concentrates when you were age [X / 30] to age [Y / 39 / current age], about how many servings did you have per day?",,,"How many servings THC concentrates via dabbing used, [X / 30] to age [Y / 39 / current age]",SrvSAS_THCServing3039_v2r1,,Num,2,,N/A,,No,No,Range check min=0 max=99. (min= 1 before Jan 2024 prod push). Revision pushed to production on 2/2/24,,,,,,,,,Added Prod Push Date. Updated the question text. Added prod push date.
6066,6066,129084651,Survey,965707586,"Smoking, Alcohol, and Sun Exposure",,,,,,Revised,2/20/25,963040791,"On days that you dabbed THC concentrates when you were age [X / 40] to age [Y / 49 / current age], about how many servings did you have per day?",,,"How many servings THC concentrates via dabbing used, [X / 40] to age [Y / 49 / current age]",SrvSAS_THCServing4049_v2r1,,Num,2,,N/A,,No,No,Range check min=0 max=99. (min= 1 before Jan 2024 prod push). Revision pushed to production on 2/2/24,,,,,,,,,Added Prod Push Date. Updated the question text. Added prod push date.
6067,6067,129084651,Survey,965707586,"Smoking, Alcohol, and Sun Exposure",,,,,,Revised,2/20/25,685659661,"On days that you dabbed THC concentrates when you were age [X / 50] to age [Y / 59 / current age], about how many servings did you have per day?",,,"How many servings THC concentrates via dabbing used, [X / 50] to age [Y / 59 / current age]",SrvSAS_THCServing5059_v2r1,,Num,2,,N/A,,No,No,Range check min=0 max=99. (min= 1 before Jan 2024 prod push). Revision pushed to production on 2/2/24,,,,,,,,,Added Prod Push Date. Updated the question text. Added prod push date.
6068,6068,129084651,Survey,965707586,"Smoking, Alcohol, and Sun Exposure",,,,,,Revised,2/20/25,511145980,"On days that you dabbed THC concentrates when you were age [X / 60] to age [Y / 69 / current age], about how many servings did you have per day?",,,"How many servings THC concentrates via dabbing used, [X / 60] to age [Y / 69 / current age]",SrvSAS_THCServing6069_v2r1,,Num,2,,N/A,,No,No,Range check min=0 max=99. (min= 1 before Jan 2024 prod push). Revision pushed to production on 2/2/24,,,,,,,,,Added Prod Push Date. Updated the question text. Added prod push date.
6069,6069,129084651,Survey,965707586,"Smoking, Alcohol, and Sun Exposure",,,,,,Revised,2/20/25,227784207,"On days that you dabbed THC concentrates when you were age [X / 70] and older, about how many servings did you have per day?",,,"How many servings THC concentrates via dabbing used, [X / 70] and older",SrvSAS_THCServing70_v2r1,,Num,2,,N/A,,No,No,Range check min=0 max=99. (min= 1 before Jan 2024 prod push). Revision pushed to production on 2/2/24,,,,,,,,,Added Prod Push Date. Updated the question text. Added prod push date.
6070,6070,129084651,Survey,965707586,"Smoking, Alcohol, and Sun Exposure",,,,,,,,448968121,"Have you ever had an alcoholic beverage (beer, wine, wine cooler, liquor, cocktail, or a mixed drink) in your  life?",,,Ever had an alcoholic beverage,SrvSAS_EverHadAlcohol_v1r0,,Num,1,104430631,0 = No,,No,No,,,,,,10/25/21,,,,
6071,6071,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
6072,6072,129084651,Survey,965707586,"Smoking, Alcohol, and Sun Exposure",,,,,,,,429228540,How many alcoholic beverages have you had in your  life?,,,How many alcoholic beverage in life,SrvSAS_DaysAlcohol_v1r0,,Num,1,151488193,0= 10 or less,,No,No,,,,,,11/23/21,,,,
6073,6073,,,,,,,,,,,,,,,,,,,,,805449318,1 = 11 to 49,,,,,,,,,,,,,
6074,6074,,,,,,,,,,,,,,,,,,,,,486319890,2 = 50 to 99,,,,,,,,,,,,,
6075,6075,,,,,,,,,,,,,,,,,,,,,132232896,3= 100 or more,,,,,,,,,,,,,
6076,6076,129084651,Survey,965707586,"Smoking, Alcohol, and Sun Exposure",,,,,,,,250456537,How old were you when you first drank alcohol?,,,Age first drank alcohol,SrvSAS_AgeFirstAlc_v1r0,,Num,2,,N/A,,No,No,"Range check min=0 max=sum(isDefined(D_150344905,age),1)",,,,,8/29/23,,,,Added range check to Notes
6077,6077,129084651,Survey,965707586,"Smoking, Alcohol, and Sun Exposure",556837046,Age drank alcohol on regular basis - SOURCE,,,,Revised,2/20/25,141874857,Age drank alcohol on regular basis number,,,Age drank alcohol on regular basis,SrvSAS_AgeAlcReg_v1r0,,Num,2,,N/A,,No,No,"Range check min=isDefined(D_250456537,0) max=sum(isDefined(D_150344905,age),1)",,,,,,,,,Added range check to Notes. Unharmonized source question from question text. Added prod push date.
6078,6078,129084651,Survey,965707586,"Smoking, Alcohol, and Sun Exposure",556837046,Age drank alcohol on regular basis - SOURCE,,,,Revised,2/20/25,827588006,Age drank alcohol on regular basis,,,"Age drank alcohol on regular basis, Never drank",SrvSAS_NeverAlcReg_v2r0,,Num,2,648960871,44 = Never,,,,,,,,,,,,,Unharmonized source question from question text and versioned up variable name. Added prod push date.
6079,6079,129084651,Survey,965707586,"Smoking, Alcohol, and Sun Exposure",,,,,,,,338467033,"Over the past 12 months, did you drink alcohol?",,,Drink alcohol over past 12 months,SrvSAS_DrinkAlc12Mo_v1r0,,Num,1,104430631,0 = No,,No,No,,,,,,10/25/21,,,,
6080,6080,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
6081,6081,129084651,Survey,965707586,"Smoking, Alcohol, and Sun Exposure",,,,,,,,480426504,How old were you when you last drank alcohol?,,,Age last drank alcohol,SrvSAS_AgeDrankAlcL_v1r0,,Num,2,,N/A,,No,No,"Range check min=isDefined(isDefined(D_141874857,D_250456537),0) max=sum(isDefined(D_150344905,age),1)",,,,,8/29/23,,,,Added range check to Notes
6082,6082,129084651,Survey,965707586,"Smoking, Alcohol, and Sun Exposure",789159346,Why did you stop drinking alcohol? Select all that apply.,,,,,,895826652,Personal Choice,,,Personal Choice,SrvSAS_PersonalChoice_v1r0,FALSE,Num,1,104430631,0 = No,,No,No,,,,,,10/20/21,,,,
6083,6083,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
6084,6084,129084651,Survey,965707586,"Smoking, Alcohol, and Sun Exposure",789159346,Why did you stop drinking alcohol? Select all that apply.,,,,,,572260608,Health or medical reasons,,,Health or medical reasons,SrvSAS_HealthReasons_v1r0,TRUE,Num,1,104430631,0 = No,,No,No,,,,,,10/20/21,,,,
6085,6085,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
