conceptId,Primary Source,conceptId,Secondary Source,conceptId,Source Question,conceptId,Question Text,Variable Label,Variable Name,Connect Value for Select all that apply questions,Variable Type,Variable Length,conceptId,Connect Value,,Old Quest Value,Required,PII,Notes,,,,,Date added or modified,,QuestID - radio button or multi-answer format questions questions.,
,,,,,,,,,,,,,353358909,1 = Yes,,1=Yes,,,,,,,,,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,728437398,How old were you when you last used combined oral estrogen plus progestin pill?,How old were you when you last used combined oral estrogen plus progestin pill?,SrVMRE_CombPillAgeL_v1r0,COMBHOR4_1,Num,2,,,,N/A,No,No,Only display if COMBHOR=0,,,,,10/6/21,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,"In total, how many months or years have you used combined oral estrogen plus progestin pill?",708740027,Months used,Months use combined oral estrogen plus progestin pill,SrvMRE_CombPillMoUse_v1r0,combinedMonth,Num,3,,N/A,,N/A,No,No,Only display if COMBHOR=0,,,,,10/6/21,,COMBHOR5_1,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,"In total, how many months or years have you used combined oral estrogen plus progestin pill?",272567515,Years used,Years use combined oral estrogen plus progestin pill,SrvMRE_CombPillYrUse_v1r0,combinedYear,Num,3,,N/A,,N/A,No,No,Only display if COMBHOR=0,,,,,10/6/21,,COMBHOR5_1,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,922903688,How old were you when you first used two separate pills?,How old were you when you first used two separate pills?,SrvMRE_TwoSepPillAge_v1r0,COMBHOR2_2,Num,2,,,,N/A,No,No,Only display if COMBHOR=1,,,,,10/6/21,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,963284259,Are you currently using two separate pills?,Currently using oral progestin-only medication two pills,SrvMRE_CurrProgMeds_v1r0,COMBHOR3_2,Num,2,104430631,0 = No,,2=No,No,No,Only display if COMBHOR=1,,,,,,,,
,,,,,,,,,,,,,353358909,1 = Yes,,1=Yes,,,,,,,,,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,615905904,How old were you when you last used two separate pills?,How old were you when you last used two separate pills?,SrvMRE_SepPillUseL_v1r0,COMBHOR4_2,Num,2,,,,N/A,No,No,Only display if COMBHOR=1,,,,,10/6/21,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,"In total, how many months or years have you used two separate pills",750432034,Months used,Months use two separate pills,SrvMRE_SepPillMoUse_v1r0,twoPillMonth,Num,3,,N/A,,N/A,No,No,Only display if COMBHOR=1,,,,,10/6/21,,COMBHOR5_2,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,"In total, how many months or years have you used two separate pills",210213285,Years used,Years use two separate pills,SrvMRE_SepPillYrUse_v1r0,twoPillYear,Num,3,,N/A,,N/A,No,No,Only display if COMBHOR=1,,,,,10/6/21,,COMBHOR5_2,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,219538082,How old were you when you first used the other combined estrogen plus progestin prescription hormone?,How old were you when you first used the other combined estrogen plus progestin prescription hormone?,SrvMRE_OthCombAgeF_v1r0,COMBHOR2_3,Num,2,,,,N/A,No,No,Only display if COMBHOR=55,,,,,10/6/21,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,583111732,Are you currently using the other combined estrogen plus progestin prescription hormone?,Are you currently using the other combined estrogen plus progestin prescription hormone?,SrvMRE_OthCombPillCurr_v1r0,COMBHOR3_3,Num,2,104430631,0 = No,,2=No,No,No,Only display if COMBHOR=55,,,,,,,,
,,,,,,,,,,,,,353358909,1 = Yes,,1=Yes,,,,,,,,,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,603209609,How old were you when you last used the other combined estrogen plus progestin prescription hormone?,How old were you when you last used the other combined estrogen plus progestin prescription hormone?,SrvMRE_OthCombAgeL_v1r0,COMBHOR4_3,Num,2,,,,N/A,No,No,Only display if COMBHOR=55,,,,,10/6/21,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,"In total, how many months or years have you used other combined estrogen plus progestin prescription hormone",812311153,Months used,Months use the other combined estrogen plus progestin prescription hormone,SrvMRE_OthCombPillMo_v1r0,anyComEstMonth,Num,3,,N/A,,N/A,No,No,Only display if COMBHOR=55,,,,,10/6/21,,COMBHOR5_3,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,"In total, how many months or years have you used other combined estrogen plus progestin prescription hormone",515989453,Years used,Years use the other combined estrogen plus progestin prescription hormone,SrvMRE_OthCombPillYr_v1r0,anyComEstYear,Num,3,,N/A,,N/A,No,No,Only display if COMBHOR=55,,,,,10/6/21,,COMBHOR5_3,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,912818075,How many days per cycle did you use a combined oral estrogen plus progestin pill?,How many days per cycle did you use a combined oral estrogen plus progestin pill?,SrvMRE_CombPillCyc_v1r0,COMBHOR6,Num,2,862918284,0 = Less than 10 days per month,,1= Less than 10 days per month,No,No,,,,,,11/15/21,,,
,,,,,,,,,,,,,275059825,1 = 10 to 14 days per month,,2= 00 to 14 days per month,,,,,,,,,,,
,,,,,,,,,,,,,481217808,2 = 15 to 19 days per month,,3= 05 to 19 days per month,,,,,,,,,,,
,,,,,,,,,,,,,565450397,3 = 20 to 25 days per month,,4= 10 to 25 days per month,,,,,,,,,,,
,,,,,,,,,,,,,647504893,4 = Every day,,5= Every day,,,,,,,,,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,138836502,"How many days per cycle did you use two separate pills, one estrogen and one progestin?","How many days per cycle did you use two separate pills, one estrogen and one progestin?",SrvMRE_SepPillCycle_v1r0,SEPHOR,Num,2,862918284,0 = Less than 10 days per month,,1= Less than 10 days per month,No,No,,,,,,11/15/21,,,
,,,,,,,,,,,,,275059825,1 = 10 to 14 days per month,,2= 00 to 14 days per month,,,,,,,,,,,
,,,,,,,,,,,,,481217808,2 = 15 to 19 days per month,,3= 05 to 19 days per month,,,,,,,,,,,
,,,,,,,,,,,,,565450397,3 = 20 to 25 days per month,,4= 10 to 25 days per month,,,,,,,,,,,
,,,,,,,,,,,,,647504893,4 = Every day,,5= Every day,,,,,,,,,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,,How many days per cycle did you use this other type of combined estrogen plus progestin prescription hormones?,How many days per cycle did you use this other type of combined estrogen plus progestin prescription hormones?,SrvMRE_SepPillCycle2_v1r0,SEPHOR2,Num,2,862918284,0 = Less than 10 days per month,,1= Less than 10 days per month,No,No,,,,,,11/15/21,,,
,,,,,,,,,,,,,275059825,1 = 10 to 14 days per month,,2= 00 to 14 days per month,,,,,,,,,,,
,,,,,,,,,,,,,481217808,2 = 15 to 19 days per month,,3= 05 to 19 days per month,,,,,,,,,,,
,,,,,,,,,,,,,565450397,3 = 20 to 25 days per month,,4= 10 to 25 days per month,,,,,,,,,,,
,,,,,,,,,,,,,647504893,4 = Every day,,5= Every day,,,,,,,,,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,111235606,"Have you ever used testosterone therapy (e.g., Depo-Testosterone, Androgel, Testim, Fortesta, Axiron, Androderm, Striant)?","Have you ever used testosterone therapy (e.g., Depo-Testosterone, Androgel, Testim, Fortesta, Axiron, Androderm, Striant)?",SrvMRE_TestosTherapy_v1r0,TESTTHER,Num,2,104430631,0 = No,,1=No,No,No,,,,,,,,,
,,,,,,,,,,,,,353358909,1 = Yes,,2=Yes,,,,,,,,,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",946849196,Which forms of testosterone medication(s) have you taken? Select all that apply.,729863969,Gel/cream,Gel/cream,SrvMRE_TTGel_v1r0,0,Num,2,104430631,0 = No,,2=No,No,No,,,,,,,,TESTTHER2,
,,,,,,,,,,,,,353358909,1 = Yes,,1=Yes,,,,,,,,,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",946849196,Which forms of testosterone medication(s) have you taken? Select all that apply.,108104748,Injection,Injection,SrvMRE_TTInjection_v1r0,1,Num,2,104430631,0 = No,,2=No,No,No,,,,,,,,TESTTHER2,
,,,,,,,,,,,,,353358909,1 = Yes,,1=Yes,,,,,,,,,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",946849196,Which forms of testosterone medication(s) have you taken? Select all that apply.,717308596,Skin patch,Skin patch,SrvMRE_TTSkinPatch_v1r0,2,Num,2,104430631,0 = No,,2=No,No,No,,,,,,,,TESTTHER2,
,,,,,,,,,,,,,353358909,1 = Yes,,1=Yes,,,,,,,,,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",946849196,Which forms of testosterone medication(s) have you taken? Select all that apply.,746788766,Pills,Pills,SrvMRE_TTPills_v1r0,3,Num,2,104430631,0 = No,,2=No,No,No,,,,,,,,TESTTHER2,
,,,,,,,,,,,,,353358909,1 = Yes,,1=Yes,,,,,,,,,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",946849196,Which forms of testosterone medication(s) have you taken? Select all that apply.,158214723,Gum or inner cheek patch,Gum or inner cheek patch,SrvMRE_TTGumPatch_v1r0,4,Num,2,104430631,0 = No,,2=No,No,No,,,,,,,,TESTTHER2,
,,,,,,,,,,,,,353358909,1 = Yes,,1=Yes,,,,,,,,,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",946849196,Which forms of testosterone medication(s) have you taken? Select all that apply.,658810736,Slow release implant (testosterone pellets),Slow release implant (testosterone pellets),SrvMRE_TTTestosPellets_v1r0,5,Num,2,104430631,0 = No,,2=No,No,No,,,,,,,,TESTTHER2,
,,,,,,,,,,,,,353358909,1 = Yes,,1=Yes,,,,,,,,,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,797076693,How old were you when you first used testosterone therapy?,How old were you when you first used testosterone therapy?,SrvMRE_TTAgeF_v1r0,TESTTHER3,Num,2,,,,N/A,No,No,,,,,,10/6/21,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,984514646,"How often did you use testosterone therapy? If you currently use testosterone therapy, how often do you use it?",How often did you or do you currently use testosterone therapy?,SrvMRE_TTOften_v1r0,TESTTHER4,Num,2,729363341,0=Multiple times per day,,1= Multiple times a day,No,No,,,,,,11/15/21,,,
,,,,,,,,,,,,,181786871,1=Daily,,2= Daily,,,,,,,,,,,
,,,,,,,,,,,,,626911538,2=Every few days,,3= Every few days,,,,,,,,,,,
,,,,,,,,,,,,,522395860,3 = Once per week,,4= Once a week,,,,,,,,,,,
,,,,,,,,,,,,,814242010,4 = Few times per month,,5= Few times a month,,,,,,,,,,,
,,,,,,,,,,,,,235613392,5 = Rarely,,6= Rarely,,,,,,,,,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,414663452,"How old were you when you last used testosterone therapy? If you are currently using testosterone therapy, please enter your current age.",How old were you when you last used testosterone therapy?,SrvMRE_TTAgeL_v1r0,TESTTHER5,Num,2,,,,N/A,No,No,,,,,,10/6/21,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,570187182,Have you ever taken any other type of prescription hormones?,Have you ever taken any other type of prescription hormones?,SrvMRE_OthPresHorm_v1r0,PRESHOR,Num,2,104430631,0 = No,,2=No,No,No,,,,,,,,,
,,,,,,,,,,,,,353358909,1 = Yes,,1=Yes,,,,,,,,,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,557526470,What other type of prescription hormones did you take?,What other type of prescription hormones did you take?,SrvMRE_OthPresHormDesc_v1r0,PRESHOR2,Char,300,,,,N/A,No,No,,,,,,,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,492822047,How old were you when you first used the other type of prescription hormone?,How old were you when you first used the other type of prescription hormone?,SrvMRE_OthHormAgeF_v1r0,PRESHOR3,Num,2,,,,N/A,No,No,,,,,,10/6/21,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,466727144,Are you currently using the other type of prescription hormone?,Are you currently using the the other type of prescription hormone?,SrvMRE_OthHormCurr_v1r0,PRESHOR4,Num,2,104430631,0 = No,,2=No,No,No,,,,,,,,,
,,,,,,,,,,,,,353358909,1 = Yes,,1=Yes,,,,,,,,,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,307736999,How old were you when you last used the other type of prescription hormone?,How old were you when you last used the other type of prescription hormone?,SrvMRE_OthHormAgeL_v1r0,PRESHOR5,Num,2,,,,N/A,No,No,,,,,,10/6/21,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",305195766,"In total, how many months or years have you used the other type of prescription hormone?",114770320,Months used,Months use the other type of prescription hormone,SrvMRE_OthHormMoUse_v1r0,preshor2Month,Num,3,,N/A,,N/A,No,No,Only display if PRESHOR=1,,,,,10/15/21,,PRESHOR6,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",305195766,"In total, how many months or years have you used the other type of prescription hormone?",497198642,Years used,Years use the other type of prescription hormone,SrvMRE_OthHormYrUse_v1r0,preshor2Year,Num,3,,N/A,,N/A,No,No,Only display if PRESHOR=1,,,,,10/15/21,,PRESHOR6,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,Typical time spent per WORKDAY,699101535,"Sitting with small arm movements (for example, desk or computer work, light assembly, driving, etc.)","Sitting with small arm movements (for example, desk or computer work, light assembly, driving, etc.)",SrvMRE_SmallArmMove_v1r0,WORKACTA,Num,2,503218834,0 = None,,1 = None,No,No,Grid Question,,,,,2/28/22,,GRID_WORKACT,
,,,,,,,,,,,,,464753847,1 = Less than 30 minutes,,2 = Less than 30 min,,,,,,,,,,,
,,,,,,,,,,,,,729681071,2 = 30 minutes,,3 = 30 min,,,,,,,,,,,
,,,,,,,,,,,,,258023209,3 = 45 minutes,,4 = 45 min,,,,,,,,,,,
,,,,,,,,,,,,,638092100,4 = 1 hour,,5 = 1 hr,,,,,,,,,,,
,,,,,,,,,,,,,342252688,5 = 2 hours,,6 = 1 to 2.9 hrs,,,,,,,,,,,
,,,,,,,,,,,,,620179158,6 = 3 to 4 hours,,7= 3 to 4.9 hrs,,,,,,,,,,,
,,,,,,,,,,,,,418933199,7 = 5 to 6 hours,,8=5 to 6.9 hrs.,,,,,,,,,,,
,,,,,,,,,,,,,436446259,8 = 7 to 8 hours,,9=7 to 8.9 hrs.,,,,,,,,,,,
,,,,,,,,,,,,,201002865,9 = 9 hours or more,,10= 9 hrs. or more,,,,,,,,,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,Typical time spent per WORKDAY,652561589,"Standing with some walking (for example, as a store clerk, filing, making copies, walking to/from meetings, working on an assembly line, etc.)","Standing with some walking (for example, as a store clerk, filing, making copies, walking to/from meetings, working on an assembly line, etc.)",SrvMRE_LightWalking_v1r0,WORKACTB,Num,2,503218834,0 = None,,1 = None,No,No,Grid Question,,,,,2/28/22,,GRID_WORKACT,
,,,,,,,,,,,,,464753847,1 = Less than 30 minutes,,2 = Less than 30 min,,,,,,,,,,,
,,,,,,,,,,,,,729681071,2 = 30 minutes,,3 = 30 min,,,,,,,,,,,
,,,,,,,,,,,,,258023209,3 = 45 minutes,,4 = 45 min,,,,,,,,,,,
,,,,,,,,,,,,,638092100,4 = 1 hour,,5 = 1 hr,,,,,,,,,,,
,,,,,,,,,,,,,342252688,5 = 2 hours,,6 = 1 to 2.9 hrs,,,,,,,,,,,
,,,,,,,,,,,,,620179158,6 = 3 to 4 hours,,7= 3 to 4.9 hrs,,,,,,,,,,,
,,,,,,,,,,,,,418933199,7 = 5 to 6 hours,,8=5 to 6.9 hrs.,,,,,,,,,,,
,,,,,,,,,,,,,436446259,8 = 7 to 8 hours,,9=7 to 8.9 hrs.,,,,,,,,,,,
,,,,,,,,,,,,,201002865,9 = 9 hours or more,,10= 9 hrs. or more,,,,,,,,,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,Typical time spent per WORKDAY,589522790,"Walking and carrying materials weighing less than 50 pounds (for example, delivering mail, waiting tables, light construction, janitorial work, etc.)","Walking and carrying materials weighing less than 50 pounds (for example, delivering mail, waiting tables, light construction, janitorial work, etc.)",SrvMRE_WalkAndCarry_v1r0,WORKACTC,Num,2,503218834,0 = None,,1 = None,No,No,Grid Question,,,,,2/28/22,,GRID_WORKACT,
,,,,,,,,,,,,,464753847,1 = Less than 30 minutes,,2 = Less than 30 min,,,,,,,,,,,
,,,,,,,,,,,,,729681071,2 = 30 minutes,,3 = 30 min,,,,,,,,,,,
,,,,,,,,,,,,,258023209,3 = 45 minutes,,4 = 45 min,,,,,,,,,,,
,,,,,,,,,,,,,638092100,4 = 1 hour,,5 = 1 hr,,,,,,,,,,,
,,,,,,,,,,,,,342252688,5 = 2 hours,,6 = 1 to 2.9 hrs,,,,,,,,,,,
,,,,,,,,,,,,,620179158,6 = 3 to 4 hours,,7= 3 to 4.9 hrs,,,,,,,,,,,
,,,,,,,,,,,,,418933199,7 = 5 to 6 hours,,8=5 to 6.9 hrs.,,,,,,,,,,,
,,,,,,,,,,,,,436446259,8 = 7 to 8 hours,,9=7 to 8.9 hrs.,,,,,,,,,,,
,,,,,,,,,,,,,201002865,9 = 9 hours or more,,10= 9 hrs. or more,,,,,,,,,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,Typical time spent per WORKDAY,239572239,"Walking and heavy manual work often working with materials weighing over 50 pounds (for example, digging and shoveling, chopping wood, laying bricks, stacking hay, or other heavy manual labor, etc.)","Walking and heavy manual work often working with materials weighing over 50 pounds (for example, digging and shoveling, chopping wood, laying bricks, stacking hay, or other heavy manual labor, etc.)",SrvMRE_HeavyWork_v1r0,WORKACTD,Num,2,503218834,0 = None,,1 = None,No,No,Grid Question,,,,,2/28/22,,GRID_WORKACT,
,,,,,,,,,,,,,464753847,1 = Less than 30 minutes,,2 = Less than 30 min,,,,,,,,,,,
,,,,,,,,,,,,,729681071,2 = 30 minutes,,3 = 30 min,,,,,,,,,,,
,,,,,,,,,,,,,258023209,3 = 45 minutes,,4 = 45 min,,,,,,,,,,,
,,,,,,,,,,,,,638092100,4 = 1 hour,,5 = 1 hr,,,,,,,,,,,
,,,,,,,,,,,,,342252688,5 = 2 hours,,6 = 1 to 2.9 hrs,,,,,,,,,,,
,,,,,,,,,,,,,620179158,6 = 3 to 4 hours,,7= 3 to 4.9 hrs,,,,,,,,,,,
,,,,,,,,,,,,,418933199,7 = 5 to 6 hours,,8=5 to 6.9 hrs.,,,,,,,,,,,
,,,,,,,,,,,,,436446259,8 = 7 to 8 hours,,9=7 to 8.9 hrs.,,,,,,,,,,,
,,,,,,,,,,,,,201002865,9 = 9 hours or more,,10= 9 hrs. or more,,,,,,,,,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,Typical time spent SITTING per day,654385712,"Driving or sitting in a car, bus or train. [This includes commuting to and from work.]","Driving or sitting in a car, bus or train. [This includes commuting to and from work.]",SrvMRE_SitInTransport_v1r0,SITTINGA,Num,2,503218834,0 = None,,1 = None,No,No,Grid Question,,,,,2/28/22,,GRID_SITTING,
,,,,,,,,,,,,,464753847,1 = Less than 30 minutes,,2 = Less than 30 min,,,,,,,,,,,
,,,,,,,,,,,,,729681071,2 = 30 minutes,,3 = 30 min,,,,,,,,,,,
,,,,,,,,,,,,,258023209,3 = 45 minutes,,4 = 45 min,,,,,,,,,,,
,,,,,,,,,,,,,638092100,4 = 1 hour,,5 = 1 hr,,,,,,,,,,,
,,,,,,,,,,,,,342252688,5 = 2 hours,,6 = 1 to 2.9 hrs,,,,,,,,,,,
,,,,,,,,,,,,,620179158,6 = 3 to 4 hours,,7= 3 to 4.9 hrs,,,,,,,,,,,
,,,,,,,,,,,,,418933199,7 = 5 to 6 hours,,8=5 to 6.9 hrs.,,,,,,,,,,,
,,,,,,,,,,,,,436446259,8 = 7 to 8 hours,,9=7 to 8.9 hrs.,,,,,,,,,,,
,,,,,,,,,,,,,201002865,9 = 9 hours or more,,10= 9 hrs. or more,,,,,,,,,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,Typical time spent SITTING per day,263483736,"Sitting and watching television shows, movies, or other video content on a television, tablet, phone, or computer","Sitting and watching television shows, movies, or other video content on a television, tablet, phone, or computer",SrvMRE_SittingTV_v1r0,SITTINGB,Num,2,503218834,0 = None,,1 = None,No,No,Grid Question,,,,,2/28/22,,GRID_SITTING,
,,,,,,,,,,,,,464753847,1 = Less than 30 minutes,,2 = Less than 30 min,,,,,,,,,,,
,,,,,,,,,,,,,729681071,2 = 30 minutes,,3 = 30 min,,,,,,,,,,,
,,,,,,,,,,,,,258023209,3 = 45 minutes,,4 = 45 min,,,,,,,,,,,
,,,,,,,,,,,,,638092100,4 = 1 hour,,5 = 1 hr,,,,,,,,,,,
,,,,,,,,,,,,,342252688,5 = 2 hours,,6 = 1 to 2.9 hrs,,,,,,,,,,,
,,,,,,,,,,,,,620179158,6 = 3 to 4 hours,,7= 3 to 4.9 hrs,,,,,,,,,,,
,,,,,,,,,,,,,418933199,7 = 5 to 6 hours,,8=5 to 6.9 hrs.,,,,,,,,,,,
,,,,,,,,,,,,,436446259,8 = 7 to 8 hours,,9=7 to 8.9 hrs.,,,,,,,,,,,
,,,,,,,,,,,,,201002865,9 = 9 hours or more,,10= 9 hrs. or more,,,,,,,,,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,Typical time spent SITTING per day,806746224,"Sitting and browsing the internet, playing video games, using social media, or using any other apps or programs on a tablet, phone, computer, or television","Sitting and browsing the internet, playing video games, using social media, or using any other apps or programs on a tablet, phone, computer, or television",SrvMRE_SittingInternet_v1r0,SITTINGC,Num,2,503218834,0 = None,,1 = None,No,No,Grid Question,,,,,2/28/22,,GRID_SITTING,
,,,,,,,,,,,,,464753847,1 = Less than 30 minutes,,2 = Less than 30 min,,,,,,,,,,,
,,,,,,,,,,,,,729681071,2 = 30 minutes,,3 = 30 min,,,,,,,,,,,
,,,,,,,,,,,,,258023209,3 = 45 minutes,,4 = 45 min,,,,,,,,,,,
,,,,,,,,,,,,,638092100,4 = 1 hour,,5 = 1 hr,,,,,,,,,,,
,,,,,,,,,,,,,342252688,5 = 2 hours,,6 = 1 to 2.9 hrs,,,,,,,,,,,
,,,,,,,,,,,,,620179158,6 = 3 to 4 hours,,7= 3 to 4.9 hrs,,,,,,,,,,,
,,,,,,,,,,,,,418933199,7 = 5 to 6 hours,,8=5 to 6.9 hrs.,,,,,,,,,,,
,,,,,,,,,,,,,436446259,8 = 7 to 8 hours,,9=7 to 8.9 hrs.,,,,,,,,,,,
,,,,,,,,,,,,,201002865,9 = 9 hours or more,,10= 9 hrs. or more,,,,,,,,,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,Typical time spent SITTING per day,396649512,"Other sitting outside of work (such as for reading, crafts, and hobbies)","Other sitting outside of work (such as for reading, crafts, and hobbies)",SrvMRE_SittingOut_v1r0,SITTINGD,Num,2,503218834,0 = None,,1 = None,No,No,Grid Question,,,,,2/28/22,,GRID_SITTING,
,,,,,,,,,,,,,464753847,1 = Less than 30 minutes,,2 = Less than 30 min,,,,,,,,,,,
,,,,,,,,,,,,,729681071,2 = 30 minutes,,3 = 30 min,,,,,,,,,,,
,,,,,,,,,,,,,258023209,3 = 45 minutes,,4 = 45 min,,,,,,,,,,,
,,,,,,,,,,,,,638092100,4 = 1 hour,,5 = 1 hr,,,,,,,,,,,
,,,,,,,,,,,,,342252688,5 = 2 hours,,6 = 1 to 2.9 hrs,,,,,,,,,,,
,,,,,,,,,,,,,620179158,6 = 3 to 4 hours,,7= 3 to 4.9 hrs,,,,,,,,,,,
,,,,,,,,,,,,,418933199,7 = 5 to 6 hours,,8=5 to 6.9 hrs.,,,,,,,,,,,
,,,,,,,,,,,,,436446259,8 = 7 to 8 hours,,9=7 to 8.9 hrs.,,,,,,,,,,,
,,,,,,,,,,,,,201002865,9 = 9 hours or more,,10= 9 hrs. or more,,,,,,,,,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,Frequency of Household or Shopping activities,980120253,"Light household chores (such as cooking, tidying up, laundry, or dusting)","Light household chores (such as cooking, tidying up, laundry, or dusting)",SrvMRE_LightChores_v1r0,HOUSE1A,Num,2,832414773,44 = Never,,0 = Never,No,No,Grid Question,,,,,11/15/21,,GRID_HOUSE,
,,,,,,,,,,,,,239152340,1 = Once a month or less,,1 = Once a month or less,,,,,,,,,,,
,,,,,,,,,,,,,582006876,2 = 2 to 3 days per month,,2 = 2-3 days a month,,,,,,,,,,,
,,,,,,,,,,,,,645894551,3 = 1 to 2 days per week,,3 = 1-2 days a week,,,,,,,,,,,
,,,,,,,,,,,,,996315715,4 = 3 to 4 days per week,,4 = 3-4 days a week,,,,,,,,,,,
,,,,,,,,,,,,,671267928,5 = 5 to 6 days per week,,5 = 5-6 days a week,,,,,,,,,,,
,,,,,,,,,,,,,408121350,6 = Every day,,6 = Every day,,,,,,,,,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,Frequency of Household or Shopping activities,993029890,"Moderate to vigorous household chores_(vacuuming, sweeping, etc.) during past 12 months","Moderate to vigorous household chores_(vacuuming, sweeping, etc.) during past 12 months",SrvMRE_ModerateChores_v1r0,HOUSE1B,Num,2,832414773,44 = Never,,0 = Never,No,No,Grid Question,,,,,11/15/21,,GRID_HOUSE,
,,,,,,,,,,,,,239152340,1 = Once a month or less,,1 = Once a month or less,,,,,,,,,,,
,,,,,,,,,,,,,582006876,2 = 2 to 3 days per month,,2 = 2-3 days a month,,,,,,,,,,,
,,,,,,,,,,,,,645894551,3 = 1 to 2 days per week,,3 = 1-2 days a week,,,,,,,,,,,
,,,,,,,,,,,,,996315715,4 = 3 to 4 days per week,,4 = 3-4 days a week,,,,,,,,,,,
,,,,,,,,,,,,,671267928,5 = 5 to 6 days per week,,5 = 5-6 days a week,,,,,,,,,,,
,,,,,,,,,,,,,408121350,6 = Every day,,6 = Every day,,,,,,,,,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,Frequency of Household or Shopping activities,980196073,"Caring for pets (walking dogs, feeding, playing, grooming) during past 12 months","Caring for pets (walking dogs, feeding, playing, grooming) during past 12 months",SrvMRE_CaringForPets_v1r0,HOUSE1C,Num,2,832414773,44 = Never,,0 = Never,No,No,Grid Question,,,,,11/15/21,,GRID_HOUSE,
,,,,,,,,,,,,,239152340,1 = Once a month or less,,1 = Once a month or less,,,,,,,,,,,
,,,,,,,,,,,,,582006876,2 = 2 to 3 days per month,,2 = 2-3 days a month,,,,,,,,,,,
,,,,,,,,,,,,,645894551,3 = 1 to 2 days per week,,3 = 1-2 days a week,,,,,,,,,,,
,,,,,,,,,,,,,996315715,4 = 3 to 4 days per week,,4 = 3-4 days a week,,,,,,,,,,,
,,,,,,,,,,,,,671267928,5 = 5 to 6 days per week,,5 = 5-6 days a week,,,,,,,,,,,
,,,,,,,,,,,,,408121350,6 = Every day,,6 = Every day,,,,,,,,,,,
