Formula for Index,Index,conceptId,Primary Source,conceptId,Secondary Source,conceptId,Current Source Question,V2 Source Question,V1 Source Question,GridID/Source Question Name,"Deprecated, New, or Revised","Date Deprecated, New, or Revised Variable Pushed to Prod",conceptId,Current Question Text,V2 Question Text,V1 Question Text,Variable Label,Variable Name,Connect Value for Select all that apply questions - Surveys Only,Variable Type,Variable Length,conceptId,Current Format/Value,R0 Format/Value,Required,PII,Notes,Derivation Notes,Dictionary,State Attribute,Default Variable,Date added or modified,GCP Document/Table,Stub Record Variable to be Retained,Question Type,IMS Review Notes
3241,3241,129084651,Survey,726699695,Background and Overall Health,610382315,Father - How old was your Father when they were first told by a doctor or other health professional that they have or had brain cancer?,,,DADCANC3C,Revised,2/1/24,261863326,Year at diagnosis,,,Dad Brain Cx Yr,SrvBOH_DadBraCancYr_v1r1,DADCANC3C_YEAR,Year,4,,N/A,,No,No,"Connect Format/Values - Only display if DADCANC2= 2. Range check min=1800 max=#currentYear (minval previously was: minval=difference(difference(#currentYear,isDefined(D_334956961,isDefined(D_517670352,125))),1))",,,,,2/28/24,,,"Or (xor=) Question (either/or text boxes without radio button), Loops",Added Prod push date
3242,3242,129084651,Survey,726699695,Background and Overall Health,135519371,Father - How old was your Father when they were first told by a doctor or other health professional that they have or had breast cancer?,,,DADCANC3D,,,206625031,Age at diagnosis,,,Dad Breast Cx Age,SrvBOH_DadBreCancAge_v1r0,DADCANC3D_AGE,Num,3,,N/A,,No,No,"Connect Format/Values - Only display if DADCANC2= 3. Range check min=0 max=valueOrDefault(""D_334956961"",""D_517670352"",125)",,,,,8/28/23,,,"Or (xor=) Question (either/or text boxes without radio button), Loops",Added range check to Notes
3243,3243,129084651,Survey,726699695,Background and Overall Health,135519371,Father - How old was your Father when they were first told by a doctor or other health professional that they have or had breast cancer?,,,DADCANC3D,Revised,2/1/24,261863326,Year at diagnosis,,,Dad Breast Cx Yr,SrvBOH_DadBreCancYr_v1r1,DADCANC3D_YEAR,Year,4,,N/A,,No,No,"Connect Format/Values - Only display if DADCANC2= 3. Range check min=1800 max=#currentYear (minval previously was: minval=difference(difference(#currentYear,isDefined(D_334956961,isDefined(D_517670352,125))),1))",,,,,2/28/24,,,"Or (xor=) Question (either/or text boxes without radio button), Loops",Added Prod push date
3244,3244,129084651,Survey,726699695,Background and Overall Health,785019074,Father - How old was your Father when they were first told by a doctor or other health professional that they have or had colon/rectal cancer?,,,DADCANC3E,,,206625031,Age at diagnosis,,,Dad Colon/Rectal Cx Age,SrvBOH_DadColCancAge_v1r0,DADCANC3E_AGE,Num,3,,N/A,,No,No,"Connect Format/Values - Only display if DADCANC2= 4. Range check min=0 max=valueOrDefault(""D_334956961"",""D_517670352"",125)",,,,,8/28/23,,,"Or (xor=) Question (either/or text boxes without radio button), Loops",Added range check to Notes
3245,3245,129084651,Survey,726699695,Background and Overall Health,785019074,Father - How old was your Father when they were first told by a doctor or other health professional that they have or had colon/rectal cancer?,,,DADCANC3E,Revised,2/1/24,261863326,Year at diagnosis,,,Dad Colon/Rectal Cx Yr,SrvBOH_DadColCancYr_v1r1,DADCANC3E_YEAR,Year,4,,N/A,,No,No,"Connect Format/Values - Only display if DADCANC2= 4. Range check min=1800 max=#currentYear (minval previously was: minval=difference(difference(#currentYear,isDefined(D_334956961,isDefined(D_517670352,125))),1))",,,,,2/28/24,,,"Or (xor=) Question (either/or text boxes without radio button), Loops",Added Prod push date
3246,3246,129084651,Survey,726699695,Background and Overall Health,152885579,Father - How old was your Father when they were first told by a doctor or other health professional that they have or had esophageal cancer?,,,DADCANC3F,,,206625031,Age at diagnosis,,,Dad Esophageal Cx Age,SrvBOH_DadEsCancAge_v1r0,DADCANC3F_AGE,Num,3,,N/A,,No,No,"Connect Format/Values - Only display if DADCANC2= 5. Range check min=0 max=valueOrDefault(""D_334956961"",""D_517670352"",125)",,,,,8/28/23,,,"Or (xor=) Question (either/or text boxes without radio button), Loops",Added range check to Notes
3247,3247,129084651,Survey,726699695,Background and Overall Health,152885579,Father - How old was your Father when they were first told by a doctor or other health professional that they have or had esophageal cancer?,,,DADCANC3F,Revised,2/1/24,261863326,Year at diagnosis,,,Dad Esophageal Cx Yr,SrvBOH_DadEsCancYr_v1r1,DADCANC3F_YEAR,Year,4,,N/A,,No,No,"Connect Format/Values - Only display if DADCANC2= 5. Range check min=1800 max=#currentYear (minval previously was: minval=difference(difference(#currentYear,isDefined(D_334956961,isDefined(D_517670352,125))),1))",,,,,2/28/24,,,"Or (xor=) Question (either/or text boxes without radio button), Loops",Added Prod push date
3248,3248,129084651,Survey,726699695,Background and Overall Health,692910565,"Father - How old was your Father when they were first told by a doctor or other health professional that they have or had Head and neck (Including cancers of the mouth, sinuses, nose, or throat. Not including brain or skin cancers.) cancer?",,,DADCANC3G,,,206625031,Age at diagnosis,,,Dad Head/Neck Cx Age,SrvBOH_DadHNCancAge_v1r0,DADCANC3G_AGE,Num,3,,N/A,,No,No,"Connect Format/Values - Only display if DADCANC2= 6. Range check min=0 max=valueOrDefault(""D_334956961"",""D_517670352"",125)",,,,,8/28/23,,,"Or (xor=) Question (either/or text boxes without radio button), Loops",Added range check to Notes
3249,3249,129084651,Survey,726699695,Background and Overall Health,692910565,"Father - How old was your Father when they were first told by a doctor or other health professional that they have or had Head and neck (Including cancers of the mouth, sinuses, nose, or throat. Not including brain or skin cancers.) cancer?",,,DADCANC3G,Revised,2/1/24,261863326,Year at diagnosis,,,Dad Head/Neck Cx Yr,SrvBOH_DadHNCancYr_v1r1,DADCANC3G_YEAR,Year,4,,N/A,,No,No,"Connect Format/Values - Only display if DADCANC2= 6. Range check min=1800 max=#currentYear (minval previously was: minval=difference(difference(#currentYear,isDefined(D_334956961,isDefined(D_517670352,125))),1))",,,,,2/28/24,,,"Or (xor=) Question (either/or text boxes without radio button), Loops",Added Prod push date
3250,3250,129084651,Survey,726699695,Background and Overall Health,522464057,Father - How old was your Father when they were first told by a doctor or other health professional that they have or had kidney cancer?,,,DADCANC3H,,,206625031,Age at diagnosis,,,Dad Kidney Cx Age,SrvBOH_DadKidnCancAge_v1r0,DADCANC3H_AGE,Num,3,,N/A,,No,No,"Connect Format/Values - Only display if DADCANC2= 7. Range check min=0 max=valueOrDefault(""D_334956961"",""D_517670352"",125)",,,,,8/28/23,,,"Or (xor=) Question (either/or text boxes without radio button), Loops",Added range check to Notes
3251,3251,129084651,Survey,726699695,Background and Overall Health,522464057,Father - How old was your Father when they were first told by a doctor or other health professional that they have or had kidney cancer?,,,DADCANC3H,Revised,2/1/24,261863326,Year at diagnosis,,,Dad Kidney Cx Yr,SrvBOH_DadKidnCancYr_v1r1,DADCANC3H_YEAR,Year,4,,N/A,,No,No,"Connect Format/Values - Only display if DADCANC2= 7. Range check min=1800 max=#currentYear (minval previously was: minval=difference(difference(#currentYear,isDefined(D_334956961,isDefined(D_517670352,125))),1))",,,,,2/28/24,,,"Or (xor=) Question (either/or text boxes without radio button), Loops",Added Prod push date
3252,3252,129084651,Survey,726699695,Background and Overall Health,808655074,Father - How old was your Father when they were first told by a doctor or other health professional that they have or had Leukemia (blood and bone marrow) cancer?,,,DADCANC3I,,,206625031,Age at diagnosis,,,Dad Leukemia Age,SrvBOH_DadLeukAge_v1r0,DADCANC3I_AGE,Num,3,,N/A,,No,No,"Connect Format/Values - Only display if DADCANC2= 8. Range check min=0 max=valueOrDefault(""D_334956961"",""D_517670352"",125)",,,,,8/28/23,,,"Or (xor=) Question (either/or text boxes without radio button), Loops",Added range check to Notes
3253,3253,129084651,Survey,726699695,Background and Overall Health,808655074,Father - How old was your Father when they were first told by a doctor or other health professional that they have or had Leukemia (blood and bone marrow) cancer?,,,DADCANC3I,Revised,2/1/24,261863326,Year at diagnosis,,,Dad Leukemia Yr,SrvBOH_DadLeukYr_v1r1,DADCANC3I_YEAR,Year,4,,N/A,,No,No,"Connect Format/Values - Only display if DADCANC2= 8. Range check min=1800 max=#currentYear (minval previously was: minval=difference(difference(#currentYear,isDefined(D_334956961,isDefined(D_517670352,125))),1))",,,,,2/28/24,,,"Or (xor=) Question (either/or text boxes without radio button), Loops",Added Prod push date
3254,3254,129084651,Survey,726699695,Background and Overall Health,659627058,Father - How old was your Father when they were first told by a doctor or other health professional that they have or had Liver cancer?,,,DADCANC3J,,,206625031,Age at diagnosis,,,Dad Liver Cx Age,SrvBOH_DadLivCancAge_v1r0,DADCANC3J_AGE,Num,3,,N/A,,No,No,"Connect Format/Values - Only display if DADCANC2= 9. Range check min=0 max=valueOrDefault(""D_334956961"",""D_517670352"",125)",,,,,8/28/23,,,"Or (xor=) Question (either/or text boxes without radio button), Loops",Added range check to Notes
3255,3255,129084651,Survey,726699695,Background and Overall Health,659627058,Father - How old was your Father when they were first told by a doctor or other health professional that they have or had Liver cancer?,,,DADCANC3J,Revised,2/1/24,261863326,Year at diagnosis,,,Dad Liver Cx Yr,SrvBOH_DadLivCancYr_v1r1,DADCANC3J_YEAR,Year,4,,N/A,,No,No,"Connect Format/Values - Only display if DADCANC2= 9. Range check min=1800 max=#currentYear (minval previously was: minval=difference(difference(#currentYear,isDefined(D_334956961,isDefined(D_517670352,125))),1))",,,,,2/28/24,,,"Or (xor=) Question (either/or text boxes without radio button), Loops",Added Prod push date
3256,3256,129084651,Survey,726699695,Background and Overall Health,370198527,Father - How old was your Father when they were first told by a doctor or other health professional that they have or had Lung or bronchial cancer?,,,DADCANC3K,,,206625031,Age at diagnosis,,,Dad Lung/Bronch Cx Age,SrvBOH_DadLungCancAge_v1r0,DADCANC3K_AGE,Num,3,,N/A,,No,No,"Connect Format/Values - Only display if DADCANC2= 10. Range check min=0 max=valueOrDefault(""D_334956961"",""D_517670352"",125)",,,,,8/28/23,,,"Or (xor=) Question (either/or text boxes without radio button), Loops",Added range check to Notes
3257,3257,129084651,Survey,726699695,Background and Overall Health,370198527,Father - How old was your Father when they were first told by a doctor or other health professional that they have or had Lung or bronchial cancer?,,,DADCANC3K,Revised,2/1/24,261863326,Year at diagnosis,,,Dad Lung/Bronch Cx Yr,SrvBOH_DadLungCancYr_v1r1,DADCANC3K_YEAR,Year,4,,N/A,,No,No,"Connect Format/Values - Only display if DADCANC2= 10. Range check min=1800 max=#currentYear (minval previously was: minval=difference(difference(#currentYear,isDefined(D_334956961,isDefined(D_517670352,125))),1))",,,,,2/28/24,,,"Or (xor=) Question (either/or text boxes without radio button), Loops",Added Prod push date
3258,3258,129084651,Survey,726699695,Background and Overall Health,291855684,Father - How old was your Father when they were first told by a doctor or other health professional that they have or had Non-Hodgkin's lymphoma cancer?,,,DADCANC3L,,,206625031,Age at diagnosis,,,Dad Non-Hodgkin's Lymphoma Age,SrvBOH_DadNHLympAge_v1r0,DADCANC3L_AGE,Num,3,,N/A,,No,No,"Connect Format/Values - Only display if DADCANC2= 11. Range check min=0 max=valueOrDefault(""D_334956961"",""D_517670352"",125)",,,,,8/28/23,,,"Or (xor=) Question (either/or text boxes without radio button), Loops",Added range check to Notes
3259,3259,129084651,Survey,726699695,Background and Overall Health,291855684,Father - How old was your Father when they were first told by a doctor or other health professional that they have or had Non-Hodgkin's lymphoma cancer?,,,DADCANC3L,Revised,2/1/24,261863326,Year at diagnosis,,,Dad Non-Hodgkin's Lymphoma Yr,SrvBOH_DadNHLympYr_v1r1,DADCANC3L_YEAR,Year,4,,N/A,,No,No,"Connect Format/Values - Only display if DADCANC2= 11. Range check min=1800 max=#currentYear (minval previously was: minval=difference(difference(#currentYear,isDefined(D_334956961,isDefined(D_517670352,125))),1))",,,,,2/28/24,,,"Or (xor=) Question (either/or text boxes without radio button), Loops",Added Prod push date
3260,3260,129084651,Survey,726699695,Background and Overall Health,413536735,Father - How old was your Father when they were first told by a doctor or other health professional that they have or had Lymphoma cancer?,,,DADCANC3M,,,206625031,Age at diagnosis,,,Dad Lymphoma Age,SrvBOH_DadLympAge_v1r0,DADCANC3M_AGE,Num,3,,N/A,,No,No,"Connect Format/Values - Only display if DADCANC2= 12. Range check min=0 max=valueOrDefault(""D_334956961"",""D_517670352"",125)",,,,,8/28/23,,,"Or (xor=) Question (either/or text boxes without radio button), Loops",Added range check to Notes
3261,3261,129084651,Survey,726699695,Background and Overall Health,413536735,Father - How old was your Father when they were first told by a doctor or other health professional that they have or had Lymphoma cancer?,,,DADCANC3M,Revised,2/1/24,261863326,Year at diagnosis,,,Dad Lymphoma Yr,SrvBOH_DadLympYr_v1r1,DADCANC3M_YEAR,Year,4,,N/A,,No,No,"Connect Format/Values - Only display if DADCANC2= 12. Range check min=1800 max=#currentYear (minval previously was: minval=difference(difference(#currentYear,isDefined(D_334956961,isDefined(D_517670352,125))),1))",,,,,2/28/24,,,"Or (xor=) Question (either/or text boxes without radio button), Loops",Added Prod push date
3262,3262,129084651,Survey,726699695,Background and Overall Health,210325948,Father - How old was your Father when they were first told by a doctor or other health professional that they have or had Melanoma (skin) cancer?,,,DADCANC3N,,,206625031,Age at diagnosis,,,Dad Melanoma Age,SrvBOH_DadMelanomaAge_v1r0,DADCANC3N_AGE,Num,3,,N/A,,No,No,"Connect Format/Values - Only display if DADCANC2= 13. Range check min=0 max=valueOrDefault(""D_334956961"",""D_517670352"",125)",,,,,8/28/23,,,"Or (xor=) Question (either/or text boxes without radio button), Loops",Added range check to Notes
3263,3263,129084651,Survey,726699695,Background and Overall Health,210325948,Father - How old was your Father when they were first told by a doctor or other health professional that they have or had Melanoma (skin) cancer?,,,DADCANC3N,Revised,2/1/24,261863326,Year at diagnosis,,,Dad Melanoma Yr,SrvBOH_DadMelanomaYr_v1r1,DADCANC3N_YEAR,Year,4,,N/A,,No,No,"Connect Format/Values - Only display if DADCANC2= 13. Range check min=1800 max=#currentYear (minval previously was: minval=difference(difference(#currentYear,isDefined(D_334956961,isDefined(D_517670352,125))),1))",,,,,2/28/24,,,"Or (xor=) Question (either/or text boxes without radio button), Loops",Added Prod push date
3264,3264,129084651,Survey,726699695,Background and Overall Health,193297280,Father - How old was your Father when they were first told by a doctor or other health professional that they have or had Non-melanoma skin (basal or squamous) cancer?,,,DADCANC3O,,,206625031,Age at diagnosis,,,Dad Non-Melanoma Skin Cx Age,SrvBOH_DadNMSkCancAge_v1r0,DADCANC3O_AGE,Num,3,,N/A,,No,No,"Connect Format/Values - Only display if DADCANC2= 14. Range check min=0 max=valueOrDefault(""D_334956961"",""D_517670352"",125)",,,,,8/28/23,,,"Or (xor=) Question (either/or text boxes without radio button), Loops",Added range check to Notes
3265,3265,129084651,Survey,726699695,Background and Overall Health,193297280,Father - How old was your Father when they were first told by a doctor or other health professional that they have or had Non-melanoma skin (basal or squamous) cancer?,,,DADCANC3O,Revised,2/1/24,261863326,Year at diagnosis,,,Dad Non-Melanoma Skin Cx Yr,SrvBOH_DadNMSkCancYr_v1r1,DADCANC3O_YEAR,Year,4,,N/A,,No,No,"Connect Format/Values - Only display if DADCANC2= 14. Range check min=1800 max=#currentYear (minval previously was: minval=difference(difference(#currentYear,isDefined(D_334956961,isDefined(D_517670352,125))),1))",,,,,2/28/24,,,"Or (xor=) Question (either/or text boxes without radio button), Loops",Added Prod push date
3266,3266,129084651,Survey,726699695,Background and Overall Health,121502359,Father - How old was your Father when they were first told by a doctor or other health professional that they have or had Pancreatic cancer?,,,DADCANC3P,,,206625031,Age at diagnosis,,,Dad Pancreatic Cx Age,SrvBOH_DadPanCancAge_v1r0,DADCANC3P_AGE,Num,3,,N/A,,No,No,"Connect Format/Values - Only display if DADCANC2= 15. Range check min=0 max=valueOrDefault(""D_334956961"",""D_517670352"",125)",,,,,8/28/23,,,"Or (xor=) Question (either/or text boxes without radio button), Loops",Added range check to Notes
3267,3267,129084651,Survey,726699695,Background and Overall Health,121502359,Father - How old was your Father when they were first told by a doctor or other health professional that they have or had Pancreatic cancer?,,,DADCANC3P,Revised,2/1/24,261863326,Year at diagnosis,,,Dad Pancreatic Cx Yr,SrvBOH_DadPanCancYr_v1r1,DADCANC3P_YEAR,Year,4,,N/A,,No,No,"Connect Format/Values - Only display if DADCANC2= 15. Range check min=1800 max=#currentYear (minval previously was: minval=difference(difference(#currentYear,isDefined(D_334956961,isDefined(D_517670352,125))),1))",,,,,2/28/24,,,"Or (xor=) Question (either/or text boxes without radio button), Loops",Added Prod push date
3268,3268,129084651,Survey,726699695,Background and Overall Health,489402657,Father - How old was your Father when they were first told by a doctor or other health professional that they have or had Prostate cancer?,,,DADCANC3Q,,,206625031,Age at diagnosis,,,Dad Prostate Cx Age,SrvBOH_DadProstCancAge_v1r0,DADCANC3Q_AGE,Num,3,,N/A,,No,No,"Connect Format/Values - Only display if DADCANC2= 16. Range check min=0 max=valueOrDefault(""D_334956961"",""D_517670352"",125)",,,,,8/28/23,,,"Or (xor=) Question (either/or text boxes without radio button), Loops",Added range check to Notes
3269,3269,129084651,Survey,726699695,Background and Overall Health,489402657,Father - How old was your Father when they were first told by a doctor or other health professional that they have or had Prostate cancer?,,,DADCANC3Q,Revised,2/1/24,261863326,Year at diagnosis,,,Dad Prostate Cx Yr,SrvBOH_DadProstCancYr_v1r1,DADCANC3Q_YEAR,Year,4,,N/A,,No,No,"Connect Format/Values - Only display if DADCANC2= 16. Range check min=1800 max=#currentYear (minval previously was: minval=difference(difference(#currentYear,isDefined(D_334956961,isDefined(D_517670352,125))),1))",,,,,2/28/24,,,"Or (xor=) Question (either/or text boxes without radio button), Loops",Added Prod push date
3270,3270,129084651,Survey,726699695,Background and Overall Health,727260639,Father - How old was your Father when they were first told by a doctor or other health professional that they have or had Stomach cancer?,,,DADCANC3R,,,206625031,Age at diagnosis,,,Dad Stomach Cx Age,SrvBOH_DadStomCancAge_v1r0,DADCANC3R_AGE,Num,3,,N/A,,No,No,"Connect Format/Values - Only display if DADCANC2= 17. Range check min=0 max=valueOrDefault(""D_334956961"",""D_517670352"",125)",,,,,8/28/23,,,"Or (xor=) Question (either/or text boxes without radio button), Loops",Added range check to Notes
3271,3271,129084651,Survey,726699695,Background and Overall Health,727260639,Father - How old was your Father when they were first told by a doctor or other health professional that they have or had Stomach cancer?,,,DADCANC3R,Revised,2/1/24,261863326,Year at diagnosis,,,Dad Stomach Cx Yr,SrvBOH_DadStomCancYr_v1r1,DADCANC3R_YEAR,Year,4,,N/A,,No,No,"Connect Format/Values - Only display if DADCANC2= 17. Range check min=1800 max=#currentYear (minval previously was: minval=difference(difference(#currentYear,isDefined(D_334956961,isDefined(D_517670352,125))),1))",,,,,2/28/24,,,"Or (xor=) Question (either/or text boxes without radio button), Loops",Added Prod push date
3272,3272,129084651,Survey,726699695,Background and Overall Health,359291056,Father - How old was your Father when they were first told by a doctor or other health professional that they have or had Testicular cancer?,,,DADCANC3S,,,206625031,Age at diagnosis,,,Dad Testicular Cx Age,SrvBOH_DadTestCancAge_v1r0,DADCANC3S_AGE,Num,3,,N/A,,No,No,"Connect Format/Values - Only display if DADCANC2= 18. Range check min=0 max=valueOrDefault(""D_334956961"",""D_517670352"",125)",,,,,8/28/23,,,"Or (xor=) Question (either/or text boxes without radio button), Loops",Added range check to Notes
3273,3273,129084651,Survey,726699695,Background and Overall Health,359291056,Father - How old was your Father when they were first told by a doctor or other health professional that they have or had Testicular cancer?,,,DADCANC3S,Revised,2/1/24,261863326,Year at diagnosis,,,Dad Testicular Cx Yr,SrvBOH_DadTestCancYr_v1r1,DADCANC3S_YEAR,Year,4,,N/A,,No,No,"Connect Format/Values - Only display if DADCANC2= 18. Range check min=1800 max=#currentYear (minval previously was: minval=difference(difference(#currentYear,isDefined(D_334956961,isDefined(D_517670352,125))),1))",,,,,2/28/24,,,"Or (xor=) Question (either/or text boxes without radio button), Loops",Added Prod push date
3274,3274,129084651,Survey,726699695,Background and Overall Health,968841976,Father - How old was your Father when they were first told by a doctor or other health professional that they have or had Thyroid cancer?,,,DADCANC3T,,,206625031,Age at diagnosis,,,Dad Thyroid Cx Age,SrvBOH_DadThyCancAge_v1r0,DADCANC3T_AGE,Num,3,,N/A,,No,No,"Connect Format/Values - Only display if DADCANC2= 19. Range check min=0 max=valueOrDefault(""D_334956961"",""D_517670352"",125)",,,,,8/28/23,,,"Or (xor=) Question (either/or text boxes without radio button), Loops",Added range check to Notes
3275,3275,129084651,Survey,726699695,Background and Overall Health,968841976,Father - How old was your Father when they were first told by a doctor or other health professional that they have or had Thyroid cancer?,,,DADCANC3T,Revised,2/1/24,261863326,Year at diagnosis,,,Dad Thyroid Cx Yr,SrvBOH_DadThyCancYr_v1r1,DADCANC3T_YEAR,Year,4,,N/A,,No,No,"Connect Format/Values - Only display if DADCANC2= 19. Range check min=1800 max=#currentYear (minval previously was: minval=difference(difference(#currentYear,isDefined(D_334956961,isDefined(D_517670352,125))),1))",,,,,2/28/24,,,"Or (xor=) Question (either/or text boxes without radio button), Loops",Added Prod push date
3276,3276,129084651,Survey,726699695,Background and Overall Health,864981804,Father - How old was your Father when they were first told by a doctor or other health professional that they have or had response from DADCANC2/another type of cancer?,,,DADCANC3U,,,206625031,Age at diagnosis,,,Dad DADCANC2/Oth Cancer Response Age,SrvBOH_DadOtherCancAge_v1r0,DADCANC3U_AGE,Num,3,,N/A,,No,No,"Connect Format/Values - Only display if DADCANC2= 55. Range check min=0 max=valueOrDefault(""D_334956961"",""D_517670352"",125)",,,,,8/28/23,,,"Or (xor=) Question (either/or text boxes without radio button), Loops",Added range check to Notes
3277,3277,129084651,Survey,726699695,Background and Overall Health,864981804,Father - How old was your Father when they were first told by a doctor or other health professional that they have or had response from DADCANC2/another type of cancer?,,,DADCANC3U,Revised,2/1/24,261863326,Year at diagnosis,,,Dad DADCANC2/Oth Cancer Response Yr,SrvBOH_DadOtherCancYr_v1r1,DADCANC3U_YEAR,Year,4,,N/A,,No,No,"Connect Format/Values - Only display if DADCANC2= 55. Range check min=1800 max=#currentYear (minval previously was: minval=difference(difference(#currentYear,isDefined(D_334956961,isDefined(D_517670352,125))),1))",,,,,2/28/24,,,"Or (xor=) Question (either/or text boxes without radio button), Loops",Added Prod push date
3278,3278,129084651,Survey,726699695,Background and Overall Health,499434567,Father - How old was your Father when they were first told by a doctor or other health professional that they have or had cancer?,,,DADCANC3V,,,206625031,Age at diagnosis,,,Dad Cx Age,SrvBOH_DadCancerAge_v1r0,DADCANC3V_AGE,Num,3,,N/A,,No,No,"Connect Format/Values - Only display if DADCANC2= 77. Range check min=0 max=valueOrDefault(""D_334956961"",""D_517670352"",125)",,,,,8/28/23,,,"Or (xor=) Question (either/or text boxes without radio button), Loops",Added range check to Notes
3279,3279,129084651,Survey,726699695,Background and Overall Health,499434567,Father - How old was your Father when they were first told by a doctor or other health professional that they have or had cancer?,,,DADCANC3V,Revised,2/1/24,261863326,Year at diagnosis,,,Dad Cx Yr,SrvBOH_DadCancerYear_v1r1,DADCANC3V_YEAR,Year,4,,N/A,,No,No,"Connect Format/Values - Only display if DADCANC2= 77. Range check min=1800 max=#currentYear (minval previously was: minval=difference(difference(#currentYear,isDefined(D_334956961,isDefined(D_517670352,125))),1))",,,,,2/28/24,,,"Or (xor=) Question (either/or text boxes without radio button), Loops",Added Prod push date
3280,3280,129084651,Survey,726699695,Background and Overall Health,,,,,,,,694265648,"How many siblings do you have, including full and half-siblings?",,,Num Sibs,SrvBOH_SiblingNum_v1r0,SIB1,Num,2,,N/A,,Yes,No,Range check min=0 max=25,,,,,8/28/23,,,Text only Response,Added range check to Notes.
3281,3281,129084651,Survey,726699695,Background and Overall Health,,,,,,,,406098499,"Sibling 1-For your [oldest/next oldest] sibling, please create a nickname or share initials that we can use to refer to this sibling again in future surveys.",,,Sib 1 Name,SrvBOH_Sibling1Name_v1r0,SIBNAME,Char,300,,N/A,,No,No,,,,,,,,,"Text only Response, Loops",
3282,3282,129084651,Survey,726699695,Background and Overall Health,,,,,,Revised,2/14/25,579563781,"Sibling 1-Thinking of [SIBLING INITIALS OR NICKNAME/your next oldest sibling], what sex is this sibling?",,"Sibling 1-Thinking of [SIBLING INITIALS OR NICKNAME/your next oldest sibling], what biological sex was this sibling assigned at birth?",Sib 1 Sex,SrvBOH_Sibling1Sex_v2r1,SIB2,Num,2,536341288,0 = Female,,No,No,,,,,,12/21/2021; 2/4/2025,,,Optional Multiple Choice,"Updated Current Question text, versioned up variable name, and updated the Variable Label."
3283,3283,,,,,,,,,,,,,,,,,,,,,654207589,1 = Male,,,,,,,,,,,,,
3284,3284,,,,,,,,,,Deprecated,2/14/25,,,,,,,,,,576796184,2 = Intersex or other,,,,,,,,,2/4/25,,,,"Added Deprecated to the Deprecated, New, or Revised column."
3285,3285,,,,,,,,,,,,,,,,,,,,,178420302,77 = Unavailable/Unknown,,,,,,,,,,,,,
3286,3286,129084651,Survey,726699695,Background and Overall Health,,,,,,,,807431780,"Sibling 1-You said you were born a twin, triplet, or other multiple. Is this sibling your twin, triplet, or multiple?",,,Sib 1 Twin/Multiple,SrvBOH_Sibling1Mult_v1r0,MULT2,Num,1,104430631,0=No,,No,No,"Connect Format/Values - Only display if MULTBIRTH = 1, 2, 3",,,,,,,,Optional Multiple Choice,
3287,3287,,,,,,,,,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
3288,3288,129084651,Survey,726699695,Background and Overall Health,,,,,,,,589588769,Sibling 1- Is [SIBLING INITIALS OR NICKNAME/your sibling] a . . .,,,Sib 1 Full/Half,SrvBOH_Sib1FullHalf_v1r0,SIB3,Num,2,555374628,0 = Full sibling,,No,No,,,,,,9/28/21,,,Optional Multiple Choice,
3289,3289,,,,,,,,,,,,,,,,,,,,,871673221,"1 = Half sibling, same mother",,,,,,,,,,,,,
3290,3290,,,,,,,,,,,,,,,,,,,,,198654048,"2 = Half sibling, same father",,,,,,,,,,,,,
3291,3291,129084651,Survey,726699695,Background and Overall Health,,,,,,,,890637099,Sibling 1- Is [SIBLING INITIALS OR NICKNAME/your sibling] still living?,,,Sib 1 Living,SrvBOH_Sib1Living_v1r0,SIB4,Num,2,104430631,0=No,,No,No,,,,,,,,,Optional Multiple Choice,
3292,3292,,,,,,,,,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
3293,3293,,,,,,,,,,,,,,,,,,,,,178420302,77 = Unavailable/Unknown,,,,,,,,,6/24/21,,,,
3294,3294,129084651,Survey,726699695,Background and Overall Health,869387390,Sibling 1- How old is [SIBLING INITIALS OR NICKNAME/your sibling] today? - SOURCE,,Sibling 1- How old is [SIBLING INITIALS OR NICKNAME/your sibling] today?,SIBAGE_SRC,Deprecated,11/13/24,869387390,Sibling 1- How old is [SIBLING INITIALS OR NICKNAME/your sibling] today?,,Question text diverged from source question,Sib 1 Age,SrvBOH_Sib1Age_v2r0,SIBAGE,Num,2,178420302,77 = Unavailable/Unknown,,No,No,,,,,,4/8/25,,,,Added row for the deleted Current Question Text concept ID during unharmonization
3295,3295,129084651,Survey,726699695,Background and Overall Health,869387390,Sibling 1- How old is [SIBLING INITIALS OR NICKNAME/your sibling] today? - SOURCE,,Sibling 1- How old is [SIBLING INITIALS OR NICKNAME/your sibling] today?,SIBAGE_SRC,Revised,2/14/25,462619941,Sibling 1- How old is [SIBLING INITIALS OR NICKNAME/your sibling] today?,,Question text diverged from source question,Sib 1 Age,SrvBOH_Sib1Age_v2r0,SIBAGE,Num,2,178420302,77 = Unavailable/Unknown,,No,No,,,,,,9/28/2021; 11/13/2024,,,"Text Box Plus Check Box, Loops",Unharmonized source Q and question text. Versioned up variable name.
